edge_id,segment_id,current_speed,freeflow_speed,timestamp,match_confidence
7493677#0,Traffic flow_2d2af4efa04f948fbd99e485722bd74415199bd5,15.0,0.0,2026-03-05 08:55:00,1.0
-379109273,Traffic flow_a10f81fd2576c4fb65cddb6d6dbad8dc71ed0662,15.0,0.0,2026-03-05 08:55:00,1.0
7477448#2,Traffic flow_9295b674576735afb016edc5c36fb94eba11fb3a,15.0,0.0,2026-03-05 08:55:00,1.0
1346438029#3,Traffic flow_f7ad25df5459a4074f519fc457900d3405b0b3a7,15.0,0.0,2026-03-05 08:55:00,1.0
-1030143761,Traffic flow_b126f5fef5de3f278854bb9303f03eefd6e56472,20.0,0.0,2026-03-05 08:55:00,1.0
7493492,Traffic flow_b1732c9e6a438e4fc448d608bf0a844c24236955,20.0,0.0,2026-03-05 08:55:00,1.0
7493940#1,Traffic flow_caaef524e0373b509876fb7889b5fa7bca0a728b,20.0,0.0,2026-03-05 08:55:00,1.0
1163938315,Traffic flow_30ac849834f9ad8c5ec9158a9f9b2a2d2f4cafbd,25.0,0.0,2026-03-05 08:55:00,1.0
7477448#2,Traffic flow_ba11af31e5d7514f20ed2fa55d0b8bb5c96c180a,25.0,0.0,2026-03-05 08:55:00,1.0
7477455#4,Traffic flow_a6daa636995d458f68117f32ce12d4b97cc3ca69,25.0,0.0,2026-03-05 08:55:00,1.0
7477073#2,Traffic flow_3acc475e534572ff2a9811c42cf7371f08d7b70f,25.0,0.0,2026-03-05 08:55:00,1.0
7477207#1,Traffic flow_d5134dc1bfcb4049db2ccbe394a8d66ca8ea32d3,30.0,0.0,2026-03-05 08:55:00,1.0
7477448#2,Traffic flow_ff2b06652eba5e0ae783e24e89253c49faa99667,30.0,0.0,2026-03-05 08:55:00,0.8214002311219096
7493615#2,Traffic flow_0f90e0aec864ecbecca11496facd67034e884b3d,35.0,0.0,2026-03-05 08:55:00,1.0
7493631#3,Traffic flow_ae77a8617bb39b1708ec88c794a384cd177e4eb2,35.0,0.0,2026-03-05 08:55:00,1.0
7477095#3,Traffic flow_278e7c34a8653f9b8894cdbb8728cf90aaab8d84,35.0,0.0,2026-03-05 08:55:00,1.0
7477073#2,Traffic flow_58f0ad3c512b97b3e95da704a6cb4a16a110c576,35.0,0.0,2026-03-05 08:55:00,1.0
-7493643,Traffic flow_301702a34e2bff878f20440b49c560659ded8df5,15.0,0.0,2026-03-05 08:55:00,1.0
7493674#0,Traffic flow_a01e5834ca7c602f93cde8139e80d15f45e062d9,15.0,0.0,2026-03-05 08:55:00,1.0
-7477480#3,Traffic flow_54ecb1374f273c2ef16acd67f86a5f400e9aeb10,15.0,0.0,2026-03-05 08:55:00,1.0
-7493640#2,Traffic flow_a1eb65908754d0e5fc0b7df170a592a1cce75d2f,15.0,0.0,2026-03-05 08:55:00,1.0
101052261,Traffic flow_de3397ec52d0e724dec9291e888733e6b10259ca,20.0,0.0,2026-03-05 08:55:00,1.0
-1084015753#5,Traffic flow_ddba34c5039a7522a6ec42d41104a4f7495803fe,20.0,0.0,2026-03-05 08:55:00,1.0
101052333#1,Traffic flow_9b44dd2b9c45ee66ddd22bc408cb0ef538897440,20.0,0.0,2026-03-05 08:55:00,1.0
211382069,Traffic flow_76c78d9064712b90db7eefda1265201c5ff3aab2,25.0,0.0,2026-03-05 08:55:00,1.0
7493391#4,Traffic flow_3dcf5b8093753a35683866cb3bbfbc291f294519,25.0,0.0,2026-03-05 08:55:00,1.0
810257037#1,Traffic flow_2c8684962dc8709fe5c9b04b8c410cd2609c3f07,25.0,0.0,2026-03-05 08:55:00,0.8655778148580869
211521693#0,Traffic flow_c00da87cd636021ae988d28d4271a80aeb737fc2,30.0,0.0,2026-03-05 08:55:00,1.0
203251109#1,Traffic flow_5b2bd2341eb73cd2a444ceba942a1292a103d862,30.0,0.0,2026-03-05 08:55:00,1.0
810257037#1,Traffic flow_badaae549fb2575d42e1c6f0e2cabb885a8df543,30.0,0.0,2026-03-05 08:55:00,0.8655778148580869
-7477340#1,Traffic flow_2832160a62be0a532bfc232e54f9276902e74cf0,35.0,0.0,2026-03-05 08:55:00,1.0
-694321713#2,Traffic flow_8042da70606af4dd24a8f288781f4c0ad987a02b,35.0,0.0,2026-03-05 08:55:00,1.0
211521693#0,Traffic flow_90a0ac596554c74046cf51caa42da90e48d1fcd4,40.0,0.0,2026-03-05 08:55:00,0.9470765132231069
7493674#0,Traffic flow_e68fb84cb5711d23cccb68595ae0f4bf1e0d349e,45.0,0.0,2026-03-05 08:55:00,1.0
4821010#2,Traffic flow_80137c9ed3d351f2f4c1d33b3eabfeaf1fc030b1,5.0,0.0,2026-03-05 08:55:00,0.9325752785612078
4821010#2,Traffic flow_1036f3f0c371dbe3b49785711296f2febd0c3e46,5.0,0.0,2026-03-05 08:55:00,0.8038751200936152
-1204518743#1,Traffic flow_d776743c2f77d82f4de3a81d0225ed2d27415fd6,5.0,0.0,2026-03-05 08:55:00,0.8679024070541338
7493472#0,Traffic flow_647b48bbc0a78c48775f9b3ad2f4eeba1d7fd0af,10.0,0.0,2026-03-05 08:55:00,1.0
7493444#2,Traffic flow_29df3b058baff76ca846bb8750ea35f7aa4066da,10.0,0.0,2026-03-05 08:55:00,0.9236800975266395
139089437#0,Traffic flow_c90f756cdf54a964d114cf3fec9c74b61db869d0,15.0,0.0,2026-03-05 08:55:00,0.9810855812125119
4821010#2,Traffic flow_2c2a0d025a066df7d9c7ee954082302db2f8e5fa,15.0,0.0,2026-03-05 08:55:00,1.0
-694323805#4,Traffic flow_d0998e1dddd2a2445d527824744d255979293d1b,15.0,0.0,2026-03-05 08:55:00,1.0
4821010#2,Traffic flow_4295a9952cbc7a18e1bd45a462e557dad23caf8e,15.0,0.0,2026-03-05 08:55:00,1.0
101052305#0,Traffic flow_2b9e180bb96da6f1b838e117398a36eb6993044b,20.0,0.0,2026-03-05 08:55:00,1.0
7493403,Traffic flow_3af43410ba74ac970fc7799b4e827b1c2dcee608,20.0,0.0,2026-03-05 08:55:00,1.0
7493448#0,Traffic flow_e52f65abb4c984e8557fa3d56e70abb20122ccf7,20.0,0.0,2026-03-05 08:55:00,1.0
7477493#0,Traffic flow_194b4c0cabcb27a04a7f77aceee1c2c49b7c1e6a,25.0,0.0,2026-03-05 08:55:00,1.0
129889323#0,Traffic flow_b3088c8663b4f3d5dd237b11998c02a62385388e,25.0,0.0,2026-03-05 08:55:00,1.0
7477325,Traffic flow_0fdb9b1ffeb0e50c02cb8b8b65f825592860ce21,25.0,0.0,2026-03-05 08:55:00,1.0
4821010#2,Traffic flow_4115cfe9e4a3068788d32cf7907197b9f4a4145f,25.0,0.0,2026-03-05 08:55:00,1.0
-203624187#1,Traffic flow_941ae89649b1307cf5d8b975bd5da34ad98a9ede,30.0,0.0,2026-03-05 08:55:00,1.0
129889323#0,Traffic flow_8406dbd989f3e251d37ea247473aa26de34b939d,30.0,0.0,2026-03-05 08:55:00,1.0
101052305#0,Traffic flow_73fef26847770a6761a4b49bbdf00e32f1148c1c,35.0,0.0,2026-03-05 08:55:00,1.0
7493403,Traffic flow_9d29749cfd018f395b50d2f987f5edb67037517e,35.0,0.0,2026-03-05 08:55:00,1.0
33093539,Traffic flow_3023f9db2a9946f71012dfac6bd4296d64c2a3b9,35.0,0.0,2026-03-05 08:55:00,1.0
-203624187#1,Traffic flow_d72b8cb66a24c5f834238e085092c33d61a02ccc,40.0,0.0,2026-03-05 08:55:00,1.0
-7477246#0,Traffic flow_296bb64823765e31a385a84f18ec84b62317eed0,10.0,0.0,2026-03-05 08:55:00,1.0
144189019#2,Traffic flow_196520128f184eb4443d79891baa5680caef5fe7,10.0,0.0,2026-03-05 08:55:00,1.0
144189019#2,Traffic flow_ffd51a248409c618c0f99c05009d71d00c0f30bf,15.0,0.0,2026-03-05 08:55:00,1.0
-336008251#1,Traffic flow_65a29e653d3fd75a7cad2f9a77b1105c4ec7300a,15.0,0.0,2026-03-05 08:55:00,1.0
-336008251#1,Traffic flow_2bfd999ce5b4ce32b4a293753faa43c2c6556dd9,20.0,0.0,2026-03-05 08:55:00,1.0
7476747#0,Traffic flow_171c3cf102c5e299e3e93ced86da33e2d3dad6c5,20.0,0.0,2026-03-05 08:55:00,1.0
7477032#0,Traffic flow_b574e5b0507e3d03b341052ba95c8e78856e803c,20.0,0.0,2026-03-05 08:55:00,0.9156183848602544
7476747#0,Traffic flow_6185f99c3c2276c5a8a9b46b274a9c0b89e82ad4,30.0,0.0,2026-03-05 08:55:00,1.0
-7477246#0,Traffic flow_319a2c626d230119a010bcac010de36b370c2172,35.0,0.0,2026-03-05 08:55:00,1.0
750516121#0,Traffic flow_ec3cfe8881e3e0c6559d845665801da05ce76214,35.0,0.0,2026-03-05 08:55:00,0.8611514156936757
7476745#1,Traffic flow_c0b04e6a5986e518f39b9e6d5727c62669c35513,40.0,0.0,2026-03-05 08:55:00,1.0
7476394#1,Traffic flow_25742e71a49c02e0288535a61582780807d04109,5.0,0.0,2026-03-05 08:55:00,1.0
7477448#2,Traffic flow_a1079954a90463ea5605a87ccec5d787cc6665b5,5.0,0.0,2026-03-05 08:55:00,0.6915520734487033
7476974#0,Traffic flow_29e8e8fa90db29c75cc818ea8e7bf038dd163a73,5.0,0.0,2026-03-05 08:55:00,1.0
1359070465#0,Traffic flow_3fe01400acb931ed8f422165936e28ae1ce0a20e,10.0,0.0,2026-03-05 08:55:00,1.0
1359070466#0,Traffic flow_65cc3c6b7e395c2d42fb7ff2ebd236cf883f7f14,10.0,0.0,2026-03-05 08:55:00,1.0
7476394#1,Traffic flow_a168858835ceaed9e202766491dc3f8743ae572a,15.0,0.0,2026-03-05 08:55:00,1.0
200654017#0,Traffic flow_dfe55b1bb3cdb91bbd42582478384e0ba9fea84e,15.0,0.0,2026-03-05 08:55:00,1.0
129481550#0,Traffic flow_7bf9c71120a9cb8babe02d63e98b11a9841c1bbd,15.0,0.0,2026-03-05 08:55:00,1.0
683964134#0,Traffic flow_de72d89e886705bcc4f5ea32a82652512f412567,15.0,0.0,2026-03-05 08:55:00,1.0
7477149#0,Traffic flow_22be95deae5c364132134a55cd56d20a847f1104,15.0,0.0,2026-03-05 08:55:00,0.7094351403733141
672110379,Traffic flow_687186c36df5e8aaa369db240bfc6fd8ab96a7fa,15.0,0.0,2026-03-05 08:55:00,1.0
7476394#1,Traffic flow_9530619a5c98ca5fc7f004b62eda1eeb52b66961,20.0,0.0,2026-03-05 08:55:00,1.0
7476323,Traffic flow_682018f8b5c8ee0734b1de1fce1dc73174dab33f,20.0,0.0,2026-03-05 08:55:00,0.33937031997850964
-7477219#3,Traffic flow_eecc566f815559dd2ff9ef59e3ec904713061d77,20.0,0.0,2026-03-05 08:55:00,1.0
7476976#0,Traffic flow_575a1dac6bfdec6d23ef564d2f651977b42cb403,20.0,0.0,2026-03-05 08:55:00,1.0
70877561#0,Traffic flow_92fe8a517d8ca32d597b187a06d5597c788476c6,20.0,0.0,2026-03-05 08:55:00,1.0
7476180#0,Traffic flow_62b785c677418e20c6d3333631b43386268a39db,20.0,0.0,2026-03-05 08:55:00,0.9929317274934195
-7477246#0,Traffic flow_457beea0e91bb48f185a879ae58996df6ccdef9a,20.0,0.0,2026-03-05 08:55:00,1.0
683964134#0,Traffic flow_ed9a4ab08aa2fab004a07df6b06619c90408b17d,25.0,0.0,2026-03-05 08:55:00,1.0
70877561#0,Traffic flow_fb0ee78535539242a3f1b2e1007f1df4226c20ca,25.0,0.0,2026-03-05 08:55:00,1.0
44747522#0,Traffic flow_995ecd332fdb47866cef2c349fc5bf6b41a8ea25,25.0,0.0,2026-03-05 08:55:00,1.0
-739801527#1,Traffic flow_c8a28b8a0b346c65360f5b8b6206bf89ef0afee7,30.0,0.0,2026-03-05 08:55:00,0.46510732334834837
7476650,Traffic flow_5374d8e5aad0eed50e9e1c68e24027836194a4da,30.0,0.0,2026-03-05 08:55:00,1.0
7477246#0,Traffic flow_5ab8eb07972e8f266ef48beb73ab711b9be9c62c,30.0,0.0,2026-03-05 08:55:00,0.8307846161894448
44747522#0,Traffic flow_a052d1e3920f7227b9af52990af842635965b01e,30.0,0.0,2026-03-05 08:55:00,1.0
-200654017#2,Traffic flow_6ac3832dc1f2474a6bae69cca6be6e5821e11b08,55.0,0.0,2026-03-05 08:55:00,1.0
672085086#0,Traffic flow_d5d2ebf5d0c3744d6ed63a9e56e6ee5d24616f09,5.0,0.0,2026-03-05 08:55:00,0.9913498787300099
1061212620,Traffic flow_a5e62c2675bb0e1dab4979dc586f6a27d7c40060,10.0,0.0,2026-03-05 08:55:00,1.0
7476566#3,Traffic flow_c37679918f54bb4c266dd919ec3046268bd87735,15.0,0.0,2026-03-05 08:55:00,1.0
7477493#0,Traffic flow_c53bb449adf226d9d1c694c70f04a136852dd5c6,15.0,0.0,2026-03-05 08:55:00,1.0
694321713#0,Traffic flow_a9ee9e95213982629a63a42a2fba744cbc809a87,15.0,0.0,2026-03-05 08:55:00,0.5483052062085045
613529321#0,Traffic flow_6cb3e5572b0563e606072dceae54b98f8a82573c,15.0,0.0,2026-03-05 08:55:00,1.0
672085085,Traffic flow_765231492c5873340ed664f8f7d1ac84a006a61b,20.0,0.0,2026-03-05 08:55:00,0.9429732909327947
739801527#0,Traffic flow_ad2abba21d8d1387cb1feacb7ce1bf794422fced,20.0,0.0,2026-03-05 08:55:00,0.9902182926479053
49061938#1,Traffic flow_8f82909c38b26b049e959a170f4e98e14988d250,20.0,0.0,2026-03-05 08:55:00,0.9321981036889821
7477638#7,Traffic flow_8bd70b4e0d2d84b0e4edbdae931d4cfc8196657b,20.0,0.0,2026-03-05 08:55:00,1.0
672085085,Traffic flow_7456ed30d257110fed2c5c9ce345ac2e1bd2eb11,25.0,0.0,2026-03-05 08:55:00,0.938234003853321
122779362,Traffic flow_faa65aecba68a7766dd76b615185856d223abfc0,25.0,0.0,2026-03-05 08:55:00,1.0
739801527#0,Traffic flow_08c5eb00f567fd46ec7e059eb94493c1ee67f118,25.0,0.0,2026-03-05 08:55:00,1.0
810257037#1,Traffic flow_c79dd020dc9e55ac598512e3852bdc4d2f73330b,25.0,0.0,2026-03-05 08:55:00,0.8655778148580869
547757082#1,Traffic flow_b78f6a55991271f2f449af7901108a3b471ac4f8,30.0,0.0,2026-03-05 08:55:00,0.9400409551933765
7477383#0,Traffic flow_a0f1e37ff7cc607a2f08e08729187344b2dfedd1,30.0,0.0,2026-03-05 08:55:00,0.8204003054490293
-7477340#1,Traffic flow_ce1352d6d396c3d1188ba5d459eefcb990dbe6a3,30.0,0.0,2026-03-05 08:55:00,1.0
-694321713#2,Traffic flow_3bd558d69eb7d21d204d1175a17aeb28b8a8031c,30.0,0.0,2026-03-05 08:55:00,1.0
-7477340#1,Traffic flow_255f082e79179f77a257fdf367571092526043ff,35.0,0.0,2026-03-05 08:55:00,1.0
-694321713#2,Traffic flow_cc5ba23453bf1ce3a0038a9a24da3f5d198b3f22,35.0,0.0,2026-03-05 08:55:00,1.0
7477383#2,Traffic flow_7c663829b0e641c3924952d3159a4fefa1a1ac2a,15.0,0.0,2026-03-05 08:55:00,1.0
-7481126#2,Traffic flow_e3eb116d5c0c5a45609a2e9aad71f25be1db9201,20.0,0.0,2026-03-05 08:55:00,1.0
-7481313#3,Traffic flow_8299d1ae8032d92f382fcc0ddfe1a6ca4a219048,20.0,0.0,2026-03-05 08:55:00,1.0
7477493#0,Traffic flow_ae16f2e828da1333aeabebfc9aa15cdb4e50fe4b,25.0,0.0,2026-03-05 08:55:00,1.0
-694333846#0,Traffic flow_977bd573c5bbd1d568376da184f93db87405724e,30.0,0.0,2026-03-05 08:55:00,1.0
7476256#0,Traffic flow_b406f8fb5fb7583ae86806e174328e4eff5e4ae8,40.0,0.0,2026-03-05 08:55:00,1.0
7476253#0,Traffic flow_a892ea6ded5d5ab31541c13e1fae510e0bf6300a,40.0,0.0,2026-03-05 08:55:00,1.0
-165282309#1,Traffic flow_cce4b6e2b515e4e7851d73f3dd452e5b466e9228,25.0,0.0,2026-03-05 08:55:00,0.47356665543109056
-165282309#1,Traffic flow_079df91e78733a10ef35ae88a825ce6d7fa756af,30.0,0.0,2026-03-05 08:55:00,0.5368508302079102
300815643,Traffic flow_05c3276d2a2f49271fbf23fff9c55d3abf820bf2,35.0,0.0,2026-03-05 08:55:00,1.0
142829078,Traffic flow_230fec0c8ae547d9aaa98e43c2a77319ba09fae9,35.0,0.0,2026-03-05 08:55:00,0.6996036108291406
7476394#1,Traffic flow_6b58e676cc164a5b5e2dd73aeca4ac99c2eabd26,5.0,0.0,2026-03-05 08:55:00,1.0
-7476200#2,Traffic flow_2df43bfdb44dbfe0517cad2a2df4a42786eb1015,5.0,0.0,2026-03-05 08:55:00,0.7494824322909117
142829078,Traffic flow_c81e6a44d62679cf518d33a3172fe53de6f58e9f,10.0,0.0,2026-03-05 08:55:00,1.0
200835294,Traffic flow_a50c8b3b78fac418c0e92611e0d31562817dd6c5,10.0,0.0,2026-03-05 08:55:00,1.0
200835294,Traffic flow_047e2e779e693978e8ede4d5287121817fda0209,15.0,0.0,2026-03-05 08:55:00,1.0
547758786,Traffic flow_6f164c961751e93e5045c8619bfff8228efcf367,15.0,0.0,2026-03-05 08:55:00,1.0
200835293#2,Traffic flow_2369019ba66fedd6aa9f743114a32b6724ce5be9,15.0,0.0,2026-03-05 08:55:00,0.5537368631549384
200835293#2,Traffic flow_23c690d672fa1a52d7213687d8c1f19de1dc2b02,15.0,0.0,2026-03-05 08:55:00,0.88383660963151
