edge_id,segment_id,current_speed,freeflow_speed,timestamp,match_confidence
367210181#4,Traffic flow_ee90d30526ef80eb1bb1eff8f669b63301a7d1ee,30.0,0.0,2026-03-05 09:00:00,1.0
534904605#0,Traffic flow_5136c647fe2b9d3dea2c60f4ff7e3a4b002f4173,30.0,0.0,2026-03-05 09:00:00,0.5141324308106996
5948184#2,Traffic flow_49e1d1d7c5bfc9432f2f2b8af702cc9907ae6596,30.0,0.0,2026-03-05 09:00:00,1.0
5948184#2,Traffic flow_1e0b541dabe35254290cbefe414b75e3893bb584,35.0,0.0,2026-03-05 09:00:00,1.0
397365077#6,Traffic flow_1ac2da24659b12925c37bddf3213ed32218835fc,40.0,0.0,2026-03-05 09:00:00,1.0
534909104#0,Traffic flow_a99ab64ad728c44108653aba800dc08cee5ad2d1,40.0,0.0,2026-03-05 09:00:00,1.0
367210181#4,Traffic flow_255963bb20cd7019eee0f303f393d612a11cccc9,45.0,0.0,2026-03-05 09:00:00,1.0
172735099,Traffic flow_e9b0d3b7aeb43d06b59a8bedf75f6e35080e1245,45.0,0.0,2026-03-05 09:00:00,1.0
397365077#6,Traffic flow_9488e9462c6b803f3d1f22bbced4607869a4dd11,50.0,0.0,2026-03-05 09:00:00,0.3876271838573898
-28877262#13,Traffic flow_62ec427c0858dfda4391bf7bcac0a2116a50ec32,60.0,0.0,2026-03-05 09:00:00,1.0
367210181#4,Traffic flow_b2ac744eb5d80fa16a2d34f36c2cbef1463ef852,60.0,0.0,2026-03-05 09:00:00,1.0
231552595#0,Traffic flow_e7e4dfec1ab84181e816cfc63c059f13f5815d2c,5.0,0.0,2026-03-05 09:00:00,1.0
-31741308#6,Traffic flow_3c303e7ef61996a1de3bdcd5c8f841395428361f,10.0,0.0,2026-03-05 09:00:00,0.9976643450322983
-7839644#1,Traffic flow_44487bb4a75e7158894d2b353a01bba8a6b192c5,15.0,0.0,2026-03-05 09:00:00,0.8378344269219126
31741324#0,Traffic flow_20fdebc85cde7475184fc88cd5a84c2d097c7c01,15.0,0.0,2026-03-05 09:00:00,0.9685686327470191
-7839644#1,Traffic flow_b567d130aab1fe792fb294f0e3b91000de2af672,20.0,0.0,2026-03-05 09:00:00,0.8494939170476539
-23123683#5,Traffic flow_dc48fe116b78a2397d2f0ed7d03026eb3c6f2c88,20.0,0.0,2026-03-05 09:00:00,1.0
-7839644#1,Traffic flow_0ce1c2dff48cbf9a74f5541a3e001dcc1cc3a438,20.0,0.0,2026-03-05 09:00:00,0.8543796928915887
-26374915#4,Traffic flow_2a3689c7dfa9c07dd4d16744a4e7bf479e4aec04,20.0,0.0,2026-03-05 09:00:00,1.0
-23123683#5,Traffic flow_f1d0f48e9266c899babce0ae9914e59dc8c160be,25.0,0.0,2026-03-05 09:00:00,1.0
231552595#0,Traffic flow_7cba577aabeb714f2e863f145a9162520afec8ff,25.0,0.0,2026-03-05 09:00:00,1.0
-7839644#1,Traffic flow_a7de832cd9119e4a765e6aea238e775e1bd36f14,30.0,0.0,2026-03-05 09:00:00,0.8543796928915887
15333701#4,Traffic flow_ec3613437b5e2c503237da79d3ee5892614d7b04,30.0,0.0,2026-03-05 09:00:00,1.0
-216966635#13,Traffic flow_16d01fbee00b4f273fed1f4e098735046f93c3b1,35.0,0.0,2026-03-05 09:00:00,1.0
7839642#2,Traffic flow_cf8c96d1f8d59482b2dfa3c55a837b0548e2aac4,35.0,0.0,2026-03-05 09:00:00,1.0
609718988#0,Traffic flow_f1ce1ed8a5f48c1caea34a615d95b4f0d8b947bf,40.0,0.0,2026-03-05 09:00:00,1.0
467542261#1,Traffic flow_1c699bfc1084e2a8fc246f0aa89518d8ff4f7dd6,0.0,0.0,2026-03-05 09:00:00,0.9763735206715806
609718988#0,Traffic flow_5627f06a564b127a7398c9d2b90877f5aca155f9,0.0,0.0,2026-03-05 09:00:00,1.0
-236290811#1,Traffic flow_6108f7a3f29e918c65a4d49344945dee0c3c0904,3.0,0.0,2026-03-05 09:00:00,1.0
-236290811#1,Traffic flow_150f499aea5e29fab906612dd13f0e2a96671934,5.0,0.0,2026-03-05 09:00:00,1.0
-609729545,Traffic flow_6c1991b505712d7a7762643ca22789af8c9f8a82,5.0,0.0,2026-03-05 09:00:00,1.0
22770535#0,Traffic flow_07acbd0a6a8e35390d260de4d753124eadf521fe,5.0,0.0,2026-03-05 09:00:00,0.9690974341861743
27440197#1,Traffic flow_faa7572b2477fae4252d18866d39c36e16d49296,5.0,0.0,2026-03-05 09:00:00,1.0
-1396455638#3,Traffic flow_b600c77e81d23c0aa6cb4110f639bd53d0b9b74c,10.0,0.0,2026-03-05 09:00:00,1.0
27440197#1,Traffic flow_0770cfbeaab25e3e78f2def27e9d9e975c61c9a7,10.0,0.0,2026-03-05 09:00:00,1.0
27440197#1,Traffic flow_4fa34ef4428eaa8f0ff00cb55852e5e7ee51ad05,10.0,0.0,2026-03-05 09:00:00,1.0
38422788#6,Traffic flow_9ff7094007be88270f391f52fd2adb854e79f9ac,15.0,0.0,2026-03-05 09:00:00,1.0
7839642#3,Traffic flow_8f1c8ad622a8a5cba62b4ddeb836c9c0bb0c178e,15.0,0.0,2026-03-05 09:00:00,1.0
1337729599,Traffic flow_1331ed783969c67175f515a7c45c0d3d2a6cf143,15.0,0.0,2026-03-05 09:00:00,0.8806559157948434
665345715#0,Traffic flow_d32d6aedd25134b9761dd54cb63593043011d595,20.0,0.0,2026-03-05 09:00:00,1.0
1337729599,Traffic flow_bba4d6ea637bb461b03d0af57dbbe6cadbc5baa8,20.0,0.0,2026-03-05 09:00:00,0.8806559157948434
6298392#0,Traffic flow_4fc1c6e88e7b0d785a40d5cb145a63493b5ffd31,25.0,0.0,2026-03-05 09:00:00,1.0
27440197#1,Traffic flow_1f76f69893452c8855b29caaead185f2c93eaada,25.0,0.0,2026-03-05 09:00:00,1.0
-216966635#13,Traffic flow_9ff554536b5f0691ee155f587f7d7bc0de528af1,30.0,0.0,2026-03-05 09:00:00,1.0
-216966635#13,Traffic flow_bae357f1512665b41191e2f3b35e990b685f47fc,35.0,0.0,2026-03-05 09:00:00,1.0
27440197#1,Traffic flow_6bfd84cd917977647545c98700a081d3e21e2221,45.0,0.0,2026-03-05 09:00:00,1.0
575040966#0,Traffic flow_c7ac39c3607d2bf8da37010e974af0ce78ffbccf,45.0,0.0,2026-03-05 09:00:00,0.7869854554886792
6298392#0,Traffic flow_46a681a25ffb8d2b015a0bf2b82192d68cc10c95,45.0,0.0,2026-03-05 09:00:00,1.0
575040966#0,Traffic flow_ee95bf0d8000b658f123cbdbf87682ab98c9f509,50.0,0.0,2026-03-05 09:00:00,0.6160408375845579
27440197#1,Traffic flow_e01f60cd8dbe0b6cc912d0acdd1c82a16f406c0d,60.0,0.0,2026-03-05 09:00:00,1.0
-8094888#5,Traffic flow_1d8b301ec6435468e7c1d1e7fa3944f0cc785d17,5.0,0.0,2026-03-05 09:00:00,1.0
7622625#0,Traffic flow_caef1071cb4e599b87c3f8ede82b98376372937a,5.0,0.0,2026-03-05 09:00:00,0.9983137499453798
30260290#0,Traffic flow_dffe6f36f7d33b03d82a51d855745ec03e1a1e38,5.0,0.0,2026-03-05 09:00:00,0.9702333937281318
534909104#0,Traffic flow_51360273b4308f098e317dcccd53fcc457924015,10.0,0.0,2026-03-05 09:00:00,1.0
5944457#0,Traffic flow_d5b1bf2bc526be3d0d398957d7f9649d473decdf,10.0,0.0,2026-03-05 09:00:00,1.0
10210075,Traffic flow_1aa06f148ffa686c4827bac57bebb62612b303cc,10.0,0.0,2026-03-05 09:00:00,1.0
27145207#1,Traffic flow_aa90e83d75221505efbcec0513076c5a26277f87,15.0,0.0,2026-03-05 09:00:00,0.9866061780175595
-8094888#5,Traffic flow_a92aba5404f4920df7dc191e9d3f8146c7bdd346,15.0,0.0,2026-03-05 09:00:00,1.0
-1427542838,Traffic flow_72c61053c102700e6e5fea66287949e62597b279,15.0,0.0,2026-03-05 09:00:00,1.0
8094892,Traffic flow_69097ef8f37017fc9b90cb55c56cea339ab66e32,15.0,0.0,2026-03-05 09:00:00,1.0
6192814#1,Traffic flow_aa936cd8501ed1d70bcde4ba0623fdf2fb087bed,20.0,0.0,2026-03-05 09:00:00,1.0
6292957#0,Traffic flow_c6dff952826836d08aeef871763cb1e03e9478ab,20.0,0.0,2026-03-05 09:00:00,1.0
172735099,Traffic flow_0e6d4969c25f601ebec77220e07c46b6be112fa7,25.0,0.0,2026-03-05 09:00:00,1.0
1230957172#1,Traffic flow_f65c058b2e358755f35814fdd7791d4f0f00f33a,25.0,0.0,2026-03-05 09:00:00,1.0
172735099,Traffic flow_8893b3feb1643632887781824363da7dc8c988e1,30.0,0.0,2026-03-05 09:00:00,1.0
27176946#0,Traffic flow_ae0807c9cb6bf41e2e95bf73735f0ee4d5e2d276,30.0,0.0,2026-03-05 09:00:00,1.0
172735099,Traffic flow_c7fcb8ee85fa914a897f51299b4f3448183fb06e,35.0,0.0,2026-03-05 09:00:00,1.0
534909104#0,Traffic flow_cf92b4d48462e2809715fb7a5b84c3fb28f16f93,40.0,0.0,2026-03-05 09:00:00,1.0
-8094888#5,Traffic flow_3cf65d0e100d0a08b3bc944b86ba4b0ef8a0a024,45.0,0.0,2026-03-05 09:00:00,1.0
-8094888#5,Traffic flow_9be416218379670d3f269c05c342c0815b4a3482,60.0,0.0,2026-03-05 09:00:00,1.0
26355619#0,Traffic flow_e98313d48adc1b5dd06ed891ca66e2feefb24af5,15.0,0.0,2026-03-05 09:00:00,0.8209285851462222
-15333738#1,Traffic flow_fc6ab52df363a32d58adf8d66605b005a0eaab15,15.0,0.0,2026-03-05 09:00:00,1.0
146810058#0,Traffic flow_627a0458fcbc30c0a14de7243e763a8c676ec9f4,20.0,0.0,2026-03-05 09:00:00,1.0
-467286159,Traffic flow_3f038acf8c2d80c625403536cf7a8ed63667482a,20.0,0.0,2026-03-05 09:00:00,1.0
6270684#5,Traffic flow_dbe685c9b1acb3c86fdd1dcdf6de8802d6764d6a,25.0,0.0,2026-03-05 09:00:00,1.0
-467286159,Traffic flow_fe2b566fe2cb8255116efdbc43d0334b3b895b7c,25.0,0.0,2026-03-05 09:00:00,1.0
146810058#0,Traffic flow_83312f4c291a1b225086de1277f76b44fe54c570,30.0,0.0,2026-03-05 09:00:00,0.8061459196301095
-38843628#3,Traffic flow_52f6a690ef22d0357a1dff5dba3e529bc67f358a,30.0,0.0,2026-03-05 09:00:00,1.0
26355619#0,Traffic flow_5b970ba3f5f0e62f0a28c418ed2235bcbbe55fc5,40.0,0.0,2026-03-05 09:00:00,0.8614777763900912
15327452#3,Traffic flow_400bd5414784074302f221d7090557bbf9b69962,40.0,0.0,2026-03-05 09:00:00,1.0
-6270688#1,Traffic flow_2a5c5536c8cc2ea20e65b9bd962ac1123c72e3ba,45.0,0.0,2026-03-05 09:00:00,0.7614595188398414
15327465#1,Traffic flow_b3b99cc844ec08344b955d4a786a669d05e60ada,45.0,0.0,2026-03-05 09:00:00,1.0
467542261#1,Traffic flow_0ec6092b9423cad723665b05d13977ec559dff15,0.0,0.0,2026-03-05 09:00:00,0.6228873144941657
-22957120#0,Traffic flow_fa21e1772e04d3b47853d5c1575adb613ae80a7d,0.0,0.0,2026-03-05 09:00:00,0.9895183080706358
-22957120#0,Traffic flow_8a000e48f10eec74040083ebe3edd4c0ce0f1d33,0.0,0.0,2026-03-05 09:00:00,1.0
-236290811#1,Traffic flow_20c526af8c5c06da59715417750bdcfaa5576bce,3.0,0.0,2026-03-05 09:00:00,1.0
-6242220#1,Traffic flow_fdeba945646ed07e9ddb4a06e02c3eabd66e4124,5.0,0.0,2026-03-05 09:00:00,1.0
-609729545,Traffic flow_7c77ddeeb3e460140fa7ea583f35e8f3b24f8d80,5.0,0.0,2026-03-05 09:00:00,1.0
27176950#0,Traffic flow_e69be05289cc9357931d90830668410061d53617,5.0,0.0,2026-03-05 09:00:00,1.0
27440197#1,Traffic flow_f380c226b3cf7fbc4720770338afded9723360d3,5.0,0.0,2026-03-05 09:00:00,1.0
6270688#0,Traffic flow_d8619c9dd139f03414851818b8c8d783cc771016,5.0,0.0,2026-03-05 09:00:00,0.8808699525142203
-6270684#2,Traffic flow_c717197ada0b28717ab61b4db64208a011a19706,5.0,0.0,2026-03-05 09:00:00,1.0
-1396455638#3,Traffic flow_4250e96068add6cbf8067c89cf2add05c80178ab,10.0,0.0,2026-03-05 09:00:00,1.0
1337729577,Traffic flow_0bfc8e6216cce6c326097184e634c5b2b65d64b9,10.0,0.0,2026-03-05 09:00:00,1.0
27440197#1,Traffic flow_207f4b516cd72f97dd60afa858743ef379f8e854,10.0,0.0,2026-03-05 09:00:00,1.0
-467286159,Traffic flow_d4bfb9d0bf461aa74952b2d270309b8216863a20,10.0,0.0,2026-03-05 09:00:00,1.0
27440197#1,Traffic flow_f20d17dd8639d7990643ceffcede20923091ab3d,10.0,0.0,2026-03-05 09:00:00,1.0
701712856#0,Traffic flow_a7aae8c2810ee30c9392bb2ec7a2f67691790be4,15.0,0.0,2026-03-05 09:00:00,1.0
-467286159,Traffic flow_217f38181782a200da4e646624a4a6c0eebf044b,15.0,0.0,2026-03-05 09:00:00,1.0
-6295678#1,Traffic flow_43516fa7c22c541995ffe05910f6074b89bccd7b,15.0,0.0,2026-03-05 09:00:00,1.0
1415268849#1,Traffic flow_08986b431aa6b0137d23ea37e9b9a5768602b435,20.0,0.0,2026-03-05 09:00:00,1.0
16172327#0,Traffic flow_11f8684102698e45d5ce63767cbcb02a51d1ac56,20.0,0.0,2026-03-05 09:00:00,1.0
616125653,Traffic flow_19414a77566362be5722c23145988945b5dee49c,20.0,0.0,2026-03-05 09:00:00,0.883118583617541
115383105#4,Traffic flow_e74b88471d837da299520cb964d6db309659c0dd,20.0,0.0,2026-03-05 09:00:00,1.0
6242151#0,Traffic flow_8513320c942bba9a62f20cfe74be323a8a20de9b,20.0,0.0,2026-03-05 09:00:00,0.8304048464111274
27250231#0,Traffic flow_0e45af2c34e3673ff35b5c244247778f19452c3b,25.0,0.0,2026-03-05 09:00:00,1.0
-6270686#1,Traffic flow_56c9684fa644d30ebf71bdb94325fd13e123cc60,25.0,0.0,2026-03-05 09:00:00,1.0
27440197#1,Traffic flow_2f4fbe2610b7b9678cfd81bb3ab5b66d38011777,25.0,0.0,2026-03-05 09:00:00,1.0
206817419,Traffic flow_df7ccf111831be8dfb3130198eab5826bfa7de68,30.0,0.0,2026-03-05 09:00:00,1.0
23200835#3,Traffic flow_316837550323f9b51704b12c1238705fa2f18646,30.0,0.0,2026-03-05 09:00:00,1.0
27475038#1,Traffic flow_8312463e918d55faa9328d95181f86ed22f4d3c3,35.0,0.0,2026-03-05 09:00:00,1.0
701712856#0,Traffic flow_3336206b0d81cc21c7f6f62d585a0b752c315a15,40.0,0.0,2026-03-05 09:00:00,1.0
-23200859,Traffic flow_960dcc666728006f3115f7f3b39c4d9127793de6,40.0,0.0,2026-03-05 09:00:00,1.0
206817419,Traffic flow_e54538b4041393eb4bd161fadac98509a1329d76,40.0,0.0,2026-03-05 09:00:00,1.0
-236290811#1,Traffic flow_6958a16214e25f0fe037e242cabdd10374ce19f6,45.0,0.0,2026-03-05 09:00:00,1.0
575040966#0,Traffic flow_cbb40678913c4d633050f96d1f509d08ec5072c4,45.0,0.0,2026-03-05 09:00:00,1.0
27475034#1,Traffic flow_7f06de5810e9287a3d315fd68a58e2bc27bddaf9,50.0,0.0,2026-03-05 09:00:00,1.0
27475038#1,Traffic flow_fe08204532ffd50f5f5bd7f948e98f698d0cb990,60.0,0.0,2026-03-05 09:00:00,1.0
-5944507#3,Traffic flow_d58c44dade57c4384bc9c49e947d53271787ee34,10.0,0.0,2026-03-05 09:00:00,1.0
4372004#0,Traffic flow_13a39b97d07d6090cd64fc90dc999355c690c241,10.0,0.0,2026-03-05 09:00:00,1.0
38879158#0,Traffic flow_3b89b441dadb61f2bc99d4ffec4d0024631dd06b,10.0,0.0,2026-03-05 09:00:00,1.0
4325713,Traffic flow_eb7c62ce760b0491945c282fd99f9211fe3c0ca6,15.0,0.0,2026-03-05 09:00:00,1.0
4372004#0,Traffic flow_6bb69109739c61cd1edf362e277b9c7dd97a7a22,15.0,0.0,2026-03-05 09:00:00,0.9517320571996475
-30831678#1,Traffic flow_617f08fc4a59831640529422aee521fe924f696d,20.0,0.0,2026-03-05 09:00:00,1.0
38843893#0,Traffic flow_738f1ed32a66e2e1efca53a47369db97ef93d88e,20.0,0.0,2026-03-05 09:00:00,1.0
38843883#0,Traffic flow_8348bee14cd53c04e19a7622358a9a85b3d29400,25.0,0.0,2026-03-05 09:00:00,1.0
-5944507#3,Traffic flow_2ca1fa7ac72a74a16bb9623825c1e577353cfa1c,30.0,0.0,2026-03-05 09:00:00,0.9692563974579467
5949166#1,Traffic flow_24072ee8b93cba9b4526d6aab01763b3ad345606,30.0,0.0,2026-03-05 09:00:00,0.9793964238101919
581717209#0,Traffic flow_55da139e41129437c14975d58e01bdf256de502b,5.0,0.0,2026-03-05 09:00:00,1.0
-10209637#1,Traffic flow_460d9c0de5ccddb0f9c1353b385813299e963e0d,20.0,0.0,2026-03-05 09:00:00,1.0
-6270688#1,Traffic flow_ce14b4c1600c213b898c9a043a25382df676429d,20.0,0.0,2026-03-05 09:00:00,0.972598893079106
-6270684#9,Traffic flow_db94bc5674ab1f95e56c31df38cb0a613fc4a5d2,25.0,0.0,2026-03-05 09:00:00,1.0
-6270688#1,Traffic flow_6d79c02e044d11a2cfdc8a9916b58564e7e15857,25.0,0.0,2026-03-05 09:00:00,0.972598893079106
581717209#0,Traffic flow_4e909ca45822263c1466ba2c0b44a99b17f378b0,30.0,0.0,2026-03-05 09:00:00,1.0
38757577#0,Traffic flow_3bf5ccbf11909f8b431129ca13afacbb31b22929,40.0,0.0,2026-03-05 09:00:00,1.0
39428593#0,Traffic flow_a537f339a89e9709a1f3e2853a1c40bb265768a1,45.0,0.0,2026-03-05 09:00:00,0.9185688686082927
-6242220#1,Traffic flow_eada52d9f57c4e7796b96f10fa5b45592c40c24f,5.0,0.0,2026-03-05 09:00:00,1.0
-6242231#1,Traffic flow_f770aa74e7c1664a618bc983ad14a81a7d0887ec,5.0,0.0,2026-03-05 09:00:00,1.0
53014871#0,Traffic flow_eb346110db98507da8e6d0e6907b8841ce40e1f4,10.0,0.0,2026-03-05 09:00:00,1.0
6270688#0,Traffic flow_2e76c2ccfdd212f8081077242bf139f07c49fde7,10.0,0.0,2026-03-05 09:00:00,1.0
-6270684#9,Traffic flow_a406d72dd22db9dfaed7e08f3b59b311c448b7e7,15.0,0.0,2026-03-05 09:00:00,1.0
1415268842#0,Traffic flow_7c5c0c5996d4427af967677df9e26a13fa72af48,15.0,0.0,2026-03-05 09:00:00,1.0
1415268849#1,Traffic flow_993f6dcb857d15cd07e41970ee0bfef7fdee7528,20.0,0.0,2026-03-05 09:00:00,1.0
1415268837#0,Traffic flow_421b398d5f1a1941e8bfa6b7c91f2f2e27179db9,20.0,0.0,2026-03-05 09:00:00,1.0
-6242162#4,Traffic flow_bcc4060f1588bd549256dbfc59d831508ed6ea79,25.0,0.0,2026-03-05 09:00:00,1.0
-453297315#1,Traffic flow_16b8e257196fdd78e9732e480dd72c94e14ebb38,30.0,0.0,2026-03-05 09:00:00,0.9842413553664022
-6272526#2,Traffic flow_824faa0fe8c3b554c59bdd310136fd18344cf31a,30.0,0.0,2026-03-05 09:00:00,1.0
-6270688#1,Traffic flow_373f407021eb0e4ebdacd6c9bb872413340bbb05,35.0,0.0,2026-03-05 09:00:00,1.0
115383105#4,Traffic flow_fb349c50e9bef7e6b500dbbfd397fdcc4b1ad93d,40.0,0.0,2026-03-05 09:00:00,1.0
-6270684#9,Traffic flow_e39000bd386931e951e2a34c60677997ee6c3a63,60.0,0.0,2026-03-05 09:00:00,1.0
4372014#0,Traffic flow_85cd64548ef8d127d9deb8523073bf57f92fe11d,10.0,0.0,2026-03-05 09:00:00,0.2994062772411632
38732418#3,Traffic flow_312003e6aa0338b3f1bf5ce0cb27002f961ee7e7,10.0,0.0,2026-03-05 09:00:00,1.0
38732625#0,Traffic flow_4892640d7d12d6a4cb58b2afdbb7dc93a87b419a,15.0,0.0,2026-03-05 09:00:00,1.0
38732625#0,Traffic flow_9ca6ec87ffd6c8914e654bc09d65b950461d7da4,20.0,0.0,2026-03-05 09:00:00,1.0
30831678#0,Traffic flow_24b94ffc0efa0d42ee1c8fc60d5b32f3ca463116,20.0,0.0,2026-03-05 09:00:00,1.0
30831675#6,Traffic flow_1ef65ccd7dece6a3252080d1656caf9eeb3c5259,30.0,0.0,2026-03-05 09:00:00,1.0
