segment_id,geometry,current_speed,freeflow_speed,timestamp,quality
Traffic flow_736cc8d32ff5b63be0a99d1366f7f8353c99c069,"[(-1.5658682584762573, 53.810759354691264), (-1.5651601552963257, 53.809945314004516), (-1.563727855682373, 53.80825066497991), (-1.563078761100769, 53.80743657557544), (-1.5629339218139648, 53.80724651351607), (-1.5627354383468628, 53.807018437907416), (-1.5626120567321777, 53.80689489643464), (-1.5624940395355225, 53.80677135459783), (-1.5622097253799438, 53.80648942442736)]",20.0,0.0,2026-03-05 09:00:00,0.9
Traffic flow_daccbe652df52f547cebe92278ae3063cd99fdc8,"[(-1.5667909383773804, 53.811649396650076), (-1.5663135051727295, 53.811243970628134), (-1.5660613775253296, 53.810984242522096), (-1.5658682584762573, 53.810759354691264)]",20.0,0.0,2026-03-05 09:00:00,0.9
Traffic flow_01ac31520bdbf98136d2921a26360438d3de71a3,"[(-1.5634328126907349, 53.80788005036306), (-1.563727855682373, 53.80825066497991), (-1.5651601552963257, 53.809945314004516), (-1.5658682584762573, 53.810759354691264), (-1.5657663345336914, 53.81080686630535), (-1.5657395124435425, 53.8108163686217), (-1.5655356645584106, 53.81090505680378), (-1.5652996301651, 53.810993744798246), (-1.5648061037063599, 53.81115528316311), (-1.563679575920105, 53.811500529738225), (-1.5635615587234497, 53.811544873128966), (-1.5630733966827393, 53.81175075254285), (-1.5624672174453735, 53.812010475899406), (-1.5623867511749268, 53.81204214936938), (-1.5603750944137573, 53.81262176964326), (-1.559908390045166, 53.81274529423929), (-1.559833288192749, 53.812761130699634), (-1.5595543384552002, 53.812789636313184)]",25.0,0.0,2026-03-05 09:00:00,0.9
Traffic flow_a6d8e41cddd52a4943da1d761e19182eb086ef4a,"[(-1.5658897161483765, 53.810753019805325), (-1.5659701824188232, 53.81073401514174), (-1.566377878189087, 53.810670666200906), (-1.5665334463119507, 53.81064849404899), (-1.5670108795166016, 53.810597814800595), (-1.567375659942627, 53.8105471354909), (-1.5674829483032227, 53.81054080057289), (-1.5680623054504395, 53.810464781482), (-1.5684163570404053, 53.810423604416876), (-1.5692800283432007, 53.81031274288663), (-1.5696823596954346, 53.810249393309135), (-1.569821834564209, 53.81022088596803), (-1.5701007843017578, 53.810176541176666), (-1.5703314542770386, 53.8101353638284), (-1.5712487697601318, 53.80995798401958), (-1.5715974569320679, 53.80994214650014), (-1.5717262029647827, 53.809948481508634), (-1.5720266103744507, 53.80994214650014), (-1.572144627571106, 53.809945314004516)]",25.0,0.0,2026-03-05 09:00:00,0.9
Traffic flow_cd23ea53516ef40dc88a12fdd5c482f422fe1037,"[(-1.558958888053894, 53.80805110367027), (-1.559007167816162, 53.808089115421545)]",30.0,0.0,2026-03-05 09:00:00,0.9
Traffic flow_314abdfc7c50a5ac5b14afcf64c87f18a03d5747,"[(-1.5680623054504395, 53.810464781482), (-1.5674829483032227, 53.81054080057289), (-1.567375659942627, 53.8105471354909), (-1.5670108795166016, 53.810597814800595), (-1.5665334463119507, 53.81064849404899), (-1.5661203861236572, 53.81070867557689), (-1.5659701824188232, 53.81073401514174), (-1.5658682584762573, 53.810759354691264)]",30.0,0.0,2026-03-05 09:00:00,0.9
Traffic flow_f19497bd36dea54a5e04bc4201ee7601cb0f402a,"[(-1.5590286254882812, 53.80807327719604), (-1.5591305494308472, 53.80799725363032), (-1.5592807531356812, 53.80787688270264), (-1.559586524963379, 53.80764564284553), (-1.559758186340332, 53.807506264781324), (-1.5600693225860596, 53.80726868746739), (-1.560380458831787, 53.80703744425552), (-1.5605950355529785, 53.80686955454908), (-1.5608203411102295, 53.80670166417029), (-1.5608900785446167, 53.80664147688965), (-1.5610778331756592, 53.80650209548695), (-1.5610939264297485, 53.80648942442736)]",35.0,0.0,2026-03-05 09:00:00,0.9
Traffic flow_561a2fcf1c14f8efe37ce845432c1fab4f054734,"[(-1.5595543384552002, 53.812789636313184), (-1.559833288192749, 53.812761130699634), (-1.559908390045166, 53.81274529423929), (-1.5604448318481445, 53.81260276582693), (-1.5623867511749268, 53.81204214936938), (-1.5625208616256714, 53.811988304456186), (-1.5630733966827393, 53.81175075254285), (-1.5635615587234497, 53.811544873128966), (-1.563679575920105, 53.811500529738225), (-1.5648061037063599, 53.81115528316311), (-1.5652996301651, 53.810993744798246), (-1.5655356645584106, 53.81090505680378), (-1.5657395124435425, 53.8108163686217), (-1.5657663345336914, 53.81080686630535), (-1.5658682584762573, 53.810759354691264)]",35.0,0.0,2026-03-05 09:00:00,0.9
Traffic flow_444d3c588014ade7ce1e667b698db045b8b4720b,"[(-1.5658682584762573, 53.810759354691264), (-1.5658897161483765, 53.810753019805325)]",35.0,0.0,2026-03-05 09:00:00,0.9
Traffic flow_5139591b190b866a8446d95b20fd5ed5f4181994,"[(-1.5622097253799438, 53.80648942442736), (-1.5625262260437012, 53.80680303202659), (-1.5626120567321777, 53.80689489643464), (-1.5627354383468628, 53.807018437907416), (-1.5629339218139648, 53.80724651351607), (-1.563078761100769, 53.80743657557544), (-1.5634328126907349, 53.80788005036306)]",40.0,0.0,2026-03-05 09:00:00,0.9
Traffic flow_35c98dd03834d0cd00bc719c7c4c360246281a22,"[(-1.5685290098190308, 53.80196877953035), (-1.568974256515503, 53.802219059231874), (-1.569473147392273, 53.802523194580026), (-1.5696287155151367, 53.80258655583322), (-1.569773554801941, 53.80263407671029), (-1.5698754787445068, 53.802675261426856), (-1.5699881315231323, 53.80268793363919), (-1.5701597929000854, 53.80272911830286), (-1.5702778100967407, 53.802779807064134)]",10.0,0.0,2026-03-05 09:00:00,0.9
Traffic flow_0b9c0fbc79c20f0938abe0b70b6c55d75a892360,"[(-1.5596777200698853, 53.80000133896391), (-1.5598171949386597, 53.800210443311535), (-1.5604501962661743, 53.801113381930904), (-1.5604931116104126, 53.8011925861454), (-1.5605199337005615, 53.80128129468802), (-1.5605145692825317, 53.801363666738126), (-1.5604233741760254, 53.80151573779014), (-1.5604019165039062, 53.80168364893607), (-1.5604287385940552, 53.80178502892506), (-1.5606272220611572, 53.80209867171381), (-1.5607291460037231, 53.80221272305533), (-1.5607988834381104, 53.80231093368417)]",15.0,0.0,2026-03-05 09:00:00,0.9
Traffic flow_bf1885285c03d000bea54f67b553b2167ba9c49f,"[(-1.568947434425354, 53.80649259219261), (-1.5696072578430176, 53.80620115678714), (-1.5701168775558472, 53.80596673988217), (-1.5705138444900513, 53.80579567807026), (-1.570717692375183, 53.80569747560363), (-1.570996642112732, 53.805567594568664), (-1.5711414813995361, 53.80550740565993), (-1.5714472532272339, 53.805374356186626), (-1.572144627571106, 53.80504014671873)]",20.0,0.0,2026-03-05 09:00:00,0.9
Traffic flow_11156a25e4278ee155906f41f9de95a7bbb1bdfb,"[(-1.5703046321868896, 53.802770302926056), (-1.571044921875, 53.802491513917516), (-1.5713399648666382, 53.80239013563666), (-1.5719622373580933, 53.80220638687783), (-1.572144627571106, 53.802155697423345)]",20.0,0.0,2026-03-05 09:00:00,0.9
Traffic flow_b93c83a44183cc9d5fb5ce2ec4676e83b75e35eb,"[(-1.568748950958252, 53.80187690432835), (-1.5687543153762817, 53.801810373884), (-1.5686362981796265, 53.80132564888895), (-1.5685611963272095, 53.80118308164756), (-1.5681695938110352, 53.80062231246185), (-1.567997932434082, 53.80037202322964), (-1.5677136182785034, 53.80000133896391)]",20.0,0.0,2026-03-05 09:00:00,0.9
Traffic flow_1fe24f6c832b54804095688b387c556dfdae3307,"[(-1.558958888053894, 53.80470276668647), (-1.5593236684799194, 53.804633072820344), (-1.5598064661026, 53.80455387510458), (-1.5602892637252808, 53.804439830131074), (-1.5605413913726807, 53.804335288632835), (-1.560659408569336, 53.804275097955), (-1.5608203411102295, 53.804157884281764), (-1.5609276294708252, 53.80402799847733), (-1.5610027313232422, 53.80386960061031), (-1.56105637550354, 53.803727042018366), (-1.5610992908477783, 53.80353696314177), (-1.561104655265808, 53.80339123541949), (-1.5610456466674805, 53.802979393466025), (-1.5609705448150635, 53.80265308504604), (-1.5607935190200806, 53.80229826135789), (-1.5607291460037231, 53.80221272305533), (-1.5606272220611572, 53.80209867171381), (-1.5604287385940552, 53.80178502892506), (-1.5604019165039062, 53.80168364893607), (-1.5604233741760254, 53.80151573779014), (-1.5605145692825317, 53.801363666738126), (-1.5605199337005615, 53.80128129468802), (-1.5604931116104126, 53.8011925861454), (-1.5604501962661743, 53.801113381930904), (-1.5601551532745361, 53.800688844791225), (-1.5601444244384766, 53.8006793401792)]",25.0,0.0,2026-03-05 09:00:00,0.9
Traffic flow_5058b36920fee757b3fad198840683929406dfad,"[(-1.572144627571106, 53.802155697423345), (-1.5719622373580933, 53.80220638687783), (-1.5713399648666382, 53.80239013563666), (-1.571044921875, 53.802491513917516), (-1.5702778100967407, 53.802779807064134), (-1.5698057413101196, 53.80296672134177), (-1.5692263841629028, 53.803191650977986), (-1.56879723072052, 53.80341024341199), (-1.568271517753601, 53.80373971391283), (-1.5680891275405884, 53.80384742486118), (-1.5665549039840698, 53.80481997883643), (-1.5645593404769897, 53.805840027495925), (-1.5643393993377686, 53.80595406866078), (-1.56380295753479, 53.806204324574175), (-1.5637493133544922, 53.806245505783885), (-1.5636634826660156, 53.80634687474311), (-1.5632075071334839, 53.80679669654275), (-1.563078761100769, 53.80692657377006), (-1.5628641843795776, 53.80710079868701), (-1.5626442432403564, 53.80722750726274), (-1.5624994039535522, 53.807300364520366), (-1.562333106994629, 53.80736688625372), (-1.5620219707489014, 53.80743974326913), (-1.5597957372665405, 53.807670984261954), (-1.5597045421600342, 53.80767415193794), (-1.559607982635498, 53.80766781658574), (-1.5592163801193237, 53.80761713373373), (-1.5589964389801025, 53.80762663677315), (-1.558958888053894, 53.80762980445248)]",30.0,0.0,2026-03-05 09:00:00,0.9
Traffic flow_4dd96770d5d6c3a1ae711e4f1facefb9998f0ead,"[(-1.5702778100967407, 53.802779807064134), (-1.5701597929000854, 53.80272911830286), (-1.5699881315231323, 53.80268793363919), (-1.5698754787445068, 53.802675261426856), (-1.569773554801941, 53.80263407671029), (-1.5696287155151367, 53.80258655583322), (-1.569473147392273, 53.802523194580026), (-1.568974256515503, 53.802219059231874), (-1.5685290098190308, 53.80196877953035), (-1.5687006711959839, 53.80191808978862), (-1.5687328577041626, 53.80189591300736), (-1.568748950958252, 53.80187690432835)]",30.0,0.0,2026-03-05 09:00:00,0.9
Traffic flow_7d5deaeea2acd61c556a41705816e346062f37cf,"[(-1.5592163801193237, 53.80761713373373), (-1.559607982635498, 53.80766781658574), (-1.5597045421600342, 53.80767415193794), (-1.5597957372665405, 53.807670984261954), (-1.5620219707489014, 53.80743974326913), (-1.562333106994629, 53.80736688625372), (-1.5624994039535522, 53.807300364520366), (-1.5626442432403564, 53.80722750726274), (-1.5628641843795776, 53.80710079868701), (-1.563078761100769, 53.80692657377006), (-1.5633469820022583, 53.80665731565609), (-1.5636634826660156, 53.80634687474311), (-1.5637493133544922, 53.806245505783885), (-1.56380295753479, 53.806204324574175), (-1.5643393993377686, 53.80595406866078), (-1.5646880865097046, 53.80577350333984), (-1.5665549039840698, 53.80481997883643), (-1.5680891275405884, 53.80384742486118), (-1.568271517753601, 53.80373971391283), (-1.56879723072052, 53.80341024341199), (-1.5692263841629028, 53.803191650977986), (-1.5698057413101196, 53.80296672134177), (-1.5703046321868896, 53.802770302926056)]",35.0,0.0,2026-03-05 09:00:00,0.9
Traffic flow_5ea81c9a5af265b2f3dfca68456e7ba19d64028f,"[(-1.572144627571106, 53.80491818335842), (-1.5719515085220337, 53.80500688401929), (-1.5712916851043701, 53.80527615273312), (-1.5710073709487915, 53.80538702758322), (-1.5708625316619873, 53.80543771313133), (-1.570696234703064, 53.805510573499376), (-1.5704494714736938, 53.805608776403794), (-1.5699559450149536, 53.805849530938175), (-1.5696930885314941, 53.80598574670709), (-1.5692800283432007, 53.80621382793385), (-1.568824052810669, 53.80642606907198), (-1.5686041116714478, 53.806521102069155), (-1.568148136138916, 53.80669532867113), (-1.5663188695907593, 53.807316203037885), (-1.5661096572875977, 53.80740489862538), (-1.5657556056976318, 53.8075442770266), (-1.5652728080749512, 53.80776284676813), (-1.5652191638946533, 53.80778818811371)]",40.0,0.0,2026-03-05 09:00:00,0.9
Traffic flow_c917017622d5cab05b7be5d3c82fab0eabad369c,"[(-1.5660077333450317, 53.80778818811371), (-1.5663725137710571, 53.80762346909358), (-1.5665066242218018, 53.80756645082043), (-1.5669357776641846, 53.80737638934986), (-1.5677082538604736, 53.807053282872374), (-1.567922830581665, 53.80695825108155), (-1.568947434425354, 53.80649259219261)]",45.0,0.0,2026-03-05 09:00:00,0.9
Traffic flow_d9566ee9bbfe73e8c8439f6fd93f16b8a8d93bab,"[(-1.5607988834381104, 53.80231093368417), (-1.5609705448150635, 53.80265308504604), (-1.5610456466674805, 53.802979393466025), (-1.561104655265808, 53.80339123541949), (-1.5610992908477783, 53.80353696314177), (-1.56105637550354, 53.803727042018366), (-1.5610027313232422, 53.80386960061031), (-1.5609276294708252, 53.80402799847733), (-1.5608203411102295, 53.804157884281764), (-1.560659408569336, 53.804275097955), (-1.5605413913726807, 53.804335288632835), (-1.5602892637252808, 53.804439830131074), (-1.5598064661026, 53.80455387510458), (-1.5593022108078003, 53.80463624072586)]",45.0,0.0,2026-03-05 09:00:00,0.9
Traffic flow_b726cd7f4df48b51f8afc12b2fecf1a2a80d25c3,"[(-1.5665173530578613, 53.800733199618826), (-1.566377878189087, 53.800799731772265), (-1.5661954879760742, 53.80089794571059), (-1.5660560131072998, 53.800999327599214), (-1.5659701824188232, 53.80107853202913), (-1.5658199787139893, 53.80125911756995)]",5.0,0.0,2026-03-05 09:00:00,0.9
Traffic flow_39ce36eb70d7769ffeab04c331af7ddab63fe6af,"[(-1.558958888053894, 53.797032578393896), (-1.559012532234192, 53.79705792622532), (-1.5592968463897705, 53.7971878336209), (-1.5595275163650513, 53.797320909072326)]",5.0,0.0,2026-03-05 09:00:00,0.9
Traffic flow_63d21804ca56d3cb26d6915b472d1bb60599872e,"[(-1.558958888053894, 53.79688365957488), (-1.5589749813079834, 53.79688999655667), (-1.5592056512832642, 53.796988219652036), (-1.559361219406128, 53.79705792622532), (-1.559382677078247, 53.79707060013528), (-1.5596508979797363, 53.797197339024294), (-1.5595275163650513, 53.797320909072326)]",10.0,0.0,2026-03-05 09:00:00,0.9
Traffic flow_4306fb36893e84d99d144e0f2dcf8d7a0f457161,"[(-1.5595275163650513, 53.797320909072326), (-1.5592646598815918, 53.79755537431645), (-1.5590715408325195, 53.79765042742037), (-1.558958888053894, 53.797690032816746)]",10.0,0.0,2026-03-05 09:00:00,0.9
Traffic flow_cd6d88c09194a195f331583c1c4c5742c7c6c4e2,"[(-1.5623492002487183, 53.79845203336051), (-1.5623384714126587, 53.79838866585975), (-1.5623009204864502, 53.7983157931155), (-1.5622526407241821, 53.7982809408887), (-1.562129259109497, 53.798182720820996), (-1.561759114265442, 53.797897564482305), (-1.5613782405853271, 53.79759656402127), (-1.561329960823059, 53.79756487963654), (-1.5612602233886719, 53.79751101612756), (-1.5612280368804932, 53.79747616323194), (-1.5611958503723145, 53.7974476472049), (-1.5611636638641357, 53.79739061509263), (-1.5611529350280762, 53.797311403696945), (-1.5611529350280762, 53.79725753986241), (-1.561179757118225, 53.79715298045671)]",15.0,0.0,2026-03-05 09:00:00,0.9
Traffic flow_ebe137555316be3b410b588bc3229fa09267b19b,"[(-1.5618449449539185, 53.7966175054749), (-1.5618985891342163, 53.79652561854816), (-1.5619200468063354, 53.79648442779151), (-1.561930775642395, 53.79640204615685), (-1.5618985891342163, 53.79633233849343), (-1.5618503093719482, 53.79628481047467), (-1.5617752075195312, 53.79622777678107), (-1.5616732835769653, 53.796183417187976), (-1.5614908933639526, 53.79612321480801)]",15.0,0.0,2026-03-05 09:00:00,0.9
Traffic flow_6f09db74f29e13479c642290dd9da5bb4eee0c96,"[(-1.5685343742370605, 53.79975104602528), (-1.5684270858764648, 53.79979540184483), (-1.5682768821716309, 53.799865103752204), (-1.5679603815078735, 53.80003302150784), (-1.5677940845489502, 53.80011539601005), (-1.5676599740982056, 53.800169256174016), (-1.5673434734344482, 53.80030232216486), (-1.566603183746338, 53.800596966784795), (-1.5665227174758911, 53.8006254806704), (-1.5664368867874146, 53.80065082633022), (-1.5663456916809082, 53.80066666735983), (-1.566249132156372, 53.80067300376999), (-1.566152572631836, 53.80067300376999), (-1.5660828351974487, 53.800663499154375), (-1.5659701824188232, 53.80063498529463), (-1.565878987312317, 53.800600134995264), (-1.565750241279602, 53.80054310717019), (-1.5656805038452148, 53.80050508857706), (-1.5656054019927979, 53.800479742829154)]",20.0,0.0,2026-03-05 09:00:00,0.9
Traffic flow_4207e6788df89305b91afa6fc2fbb7fb58abb86a,"[(-1.5595275163650513, 53.797320909072326), (-1.559586524963379, 53.797371604371314), (-1.559661626815796, 53.797450815653306), (-1.5597420930862427, 53.7975205214577), (-1.5598171949386597, 53.79756804807608), (-1.5599244832992554, 53.797618743076335), (-1.5600371360778809, 53.79766626958341), (-1.5612494945526123, 53.79812568970837), (-1.5614748001098633, 53.79821757312942), (-1.561582088470459, 53.79825876218384), (-1.561903953552246, 53.79841084449591), (-1.562429666519165, 53.7986674821469), (-1.5625262260437012, 53.79869916569859), (-1.5625584125518799, 53.79871183911256), (-1.5626388788223267, 53.79873084922635)]",25.0,0.0,2026-03-05 09:00:00,0.9
Traffic flow_208d246687785eab94abb43c9719f757737f284a,"[(-1.558958888053894, 53.79675691973793), (-1.5590232610702515, 53.79677593073789), (-1.5593773126602173, 53.79688999655667), (-1.5597635507583618, 53.79704208383247), (-1.5598547458648682, 53.79708327404142), (-1.5602624416351318, 53.79728605601872), (-1.5605360269546509, 53.797450815653306), (-1.560632586479187, 53.7975046792396), (-1.5612119436264038, 53.79786588032498), (-1.5617001056671143, 53.79815737366941), (-1.5620273351669312, 53.79836015045317), (-1.5620756149291992, 53.7983854974822), (-1.5621399879455566, 53.79842985474613), (-1.562258005142212, 53.79849639055407), (-1.5623652935028076, 53.79855975789206), (-1.5624511241912842, 53.79861362005406), (-1.5625101327896118, 53.79865480871951), (-1.5626388788223267, 53.79873084922635)]",30.0,0.0,2026-03-05 09:00:00,0.9
Traffic flow_ee90d30526ef80eb1bb1eff8f669b63301a7d1ee,"[(-1.5626388788223267, 53.79873084922635), (-1.5627461671829224, 53.79879738455674), (-1.562853455543518, 53.798857583098034), (-1.5629982948303223, 53.79894629658032), (-1.5633147954940796, 53.79912689130366), (-1.5637010335922241, 53.79935500984254), (-1.5637600421905518, 53.7993866928748), (-1.5638941526412964, 53.799465900350725), (-1.5640980005264282, 53.79957362227788), (-1.5649133920669556, 53.80004569451871), (-1.5651869773864746, 53.80023262098422), (-1.5652728080749512, 53.80030232216486), (-1.5654391050338745, 53.80047657460958), (-1.565476655960083, 53.80051142501165), (-1.5654927492141724, 53.80053993895542), (-1.5655517578125, 53.800609639625236), (-1.5656965970993042, 53.80081874093957), (-1.565750241279602, 53.80092012301967), (-1.5657824277877808, 53.80105318662783), (-1.5658199787139893, 53.80125911756995), (-1.5658092498779297, 53.80130030363702)]",30.0,0.0,2026-03-05 09:00:00,0.9
Traffic flow_5136c647fe2b9d3dea2c60f4ff7e3a4b002f4173,"[(-1.572144627571106, 53.798195394391044), (-1.5712004899978638, 53.79852490586802), (-1.5702563524246216, 53.79887342480506), (-1.5696179866790771, 53.79912372298188), (-1.5692907571792603, 53.79927263384665), (-1.5691405534744263, 53.799351841538), (-1.5689581632614136, 53.79945322716463), (-1.568673849105835, 53.79964966111868), (-1.5685343742370605, 53.79975104602528), (-1.5684431791305542, 53.79983658934955), (-1.5683895349502563, 53.799896786399074), (-1.5682768821716309, 53.79999183419606), (-1.568121314048767, 53.80007420877918), (-1.5679603815078735, 53.80016608793099), (-1.5677887201309204, 53.800273808059515)]",30.0,0.0,2026-03-05 09:00:00,0.9
Traffic flow_49e1d1d7c5bfc9432f2f2b8af702cc9907ae6596,"[(-1.5654551982879639, 53.79962748313769), (-1.565229892730713, 53.799675007368315), (-1.5650689601898193, 53.79970035360262), (-1.5649563074111938, 53.7997066901588), (-1.564779281616211, 53.79970035360262), (-1.5645110607147217, 53.79967183908795)]",30.0,0.0,2026-03-05 09:00:00,0.9
Traffic flow_1e0b541dabe35254290cbefe414b75e3893bb584,"[(-1.5651601552963257, 53.800039358013755), (-1.5652191638946533, 53.7998334210814), (-1.5652406215667725, 53.79979857011587), (-1.5652942657470703, 53.799741541200696), (-1.565326452255249, 53.79971302671404), (-1.5654551982879639, 53.79962748313769)]",35.0,0.0,2026-03-05 09:00:00,0.9
Traffic flow_1ac2da24659b12925c37bddf3213ed32218835fc,"[(-1.5688911080360413, 53.80130030363702), (-1.5689259767532349, 53.801167240813044), (-1.5689367055892944, 53.801056354803826), (-1.5689259767532349, 53.800939132132406), (-1.5688937902450562, 53.800809236357), (-1.5688669681549072, 53.800736367819006), (-1.5688294172286987, 53.80067300376999), (-1.5687435865402222, 53.80056211645383)]",40.0,0.0,2026-03-05 09:00:00,0.9
