edge_id,segment_id,current_speed,freeflow_speed,timestamp,match_confidence
8765113,Traffic flow_1c9d2d6eb3dfddb3a5c5d52b1c80d46876b81656,20.0,0.0,2026-03-05 09:00:00,1.0
-9362241#1,Traffic flow_a2b9e0d9859e92d8cc2e8048db918096f05a42dd,20.0,0.0,2026-03-05 09:00:00,1.0
27485791#0,Traffic flow_9d85b1e435a9f9e115124bf94e8fb466729913ff,20.0,0.0,2026-03-05 09:00:00,1.0
8609632#0,Traffic flow_a0c2f4551a748d01e3b808fc46de07879fa01bcf,20.0,0.0,2026-03-05 09:00:00,1.0
393024892#2,Traffic flow_3887dd88acc896f063aed626f4a91b807123386a,20.0,0.0,2026-03-05 09:00:00,1.0
597271783#0,Traffic flow_571335e89bc746b5a22d956fe26f53e6816dd7c5,20.0,0.0,2026-03-05 09:00:00,1.0
-220059394,Traffic flow_f79cf74e4bcc412da105f6561f3659da18317fd5,25.0,0.0,2026-03-05 09:00:00,1.0
70767584,Traffic flow_7d2bf019c486a456c1a168e4f168e63814711b45,25.0,0.0,2026-03-05 09:00:00,1.0
266132239#0,Traffic flow_2de1959faed43808f578fedebe9504ad3f32548b,25.0,0.0,2026-03-05 09:00:00,1.0
5367520#0,Traffic flow_dcca115f94411233fc240eb59593219db22dad79,25.0,0.0,2026-03-05 09:00:00,1.0
8609629#0,Traffic flow_014295ddc2634e753e5d9f40e4fbca267e60a269,30.0,0.0,2026-03-05 09:00:00,1.0
264789273#0,Traffic flow_512169d10f02b76b49340d67fc2725f91abc2544,30.0,0.0,2026-03-05 09:00:00,1.0
11951544#0,Traffic flow_3e98af78c89385213c88ebc925add89087838a44,35.0,0.0,2026-03-05 09:00:00,1.0
-44155122#3,Traffic flow_05a200fa2e9ced04f0112517e1f73a04bb09f3f6,40.0,0.0,2026-03-05 09:00:00,0.7313890179602663
265098404#0,Traffic flow_1272036953689333d81b036a837193c26a8b22fe,45.0,0.0,2026-03-05 09:00:00,1.0
43134673#0,Traffic flow_29f73a2202b17ca14cb1f2e2e9bfecb388135ccf,5.0,0.0,2026-03-05 09:00:00,1.0
-8609629#7,Traffic flow_1b00c6abe77e0cf05fa3ca759c820fc810921b45,5.0,0.0,2026-03-05 09:00:00,0.6622461425445183
-8609629#7,Traffic flow_0ded2f7b0148af7f70f7343a1864d663c33e97e6,5.0,0.0,2026-03-05 09:00:00,0.8858103391280477
266132239#0,Traffic flow_3106700f4d10551cb355c52b33fda5c290387e97,15.0,0.0,2026-03-05 09:00:00,1.0
8609630#0,Traffic flow_4d94273e811834b3fe334fbb19032708596cbce0,15.0,0.0,2026-03-05 09:00:00,0.7675414428925459
144448924#0,Traffic flow_175a64dd3216f606cf27268bc906969471e3deab,20.0,0.0,2026-03-05 09:00:00,1.0
891570505#0,Traffic flow_074266ab9ef7d513803608321e3ce3ed3e4f343b,20.0,0.0,2026-03-05 09:00:00,1.0
891570509#0,Traffic flow_b81f59efc3e48de948788b77a13e6b68a3a774ee,20.0,0.0,2026-03-05 09:00:00,0.9689411429823153
144448924#0,Traffic flow_d706e3c1e1f36fda31b180f2bba2f056bb4c0168,20.0,0.0,2026-03-05 09:00:00,1.0
8609627#2,Traffic flow_e9801cfbe90884da5782aca33e1f103717c2dce4,20.0,0.0,2026-03-05 09:00:00,0.89485034438341
-8609629#7,Traffic flow_b8a906c62c9be2e9fbed600c61f7782137fe291b,20.0,0.0,2026-03-05 09:00:00,0.8858103391280477
-25681982#1,Traffic flow_7d25ff73dc619ee37b4a1738c9cda506c7580e0b,20.0,0.0,2026-03-05 09:00:00,1.0
144448924#0,Traffic flow_6afaaddaa4ebca4111774c755a0a98b424623149,25.0,0.0,2026-03-05 09:00:00,1.0
891570505#0,Traffic flow_2fe164ea5b6020ee7abfd9f4f63ab1fabff5e4de,25.0,0.0,2026-03-05 09:00:00,1.0
891570509#0,Traffic flow_c04fb75c7e41340a798d1188fa75540e81c499cf,25.0,0.0,2026-03-05 09:00:00,0.9998623037427626
144448924#0,Traffic flow_4711f9cd60dbc71b4ffd0b79ab6fac8cc463a71d,25.0,0.0,2026-03-05 09:00:00,1.0
8609630#0,Traffic flow_9f8655087a16d69c1c596ec9016e63243c759d75,25.0,0.0,2026-03-05 09:00:00,0.9579045728719158
-25681982#1,Traffic flow_9a1f8817c8812bdf317651c6aa8046c3224b96a5,25.0,0.0,2026-03-05 09:00:00,1.0
891570505#0,Traffic flow_4a3e227e198083bbe0290ee45752052fe4834624,30.0,0.0,2026-03-05 09:00:00,1.0
1289304475,Traffic flow_201158a5e1c8e9c66f9dddc935712c7925e86dde,10.0,0.0,2026-03-05 09:00:00,1.0
1289304475,Traffic flow_1cf323750d48eedfbd17d7de182bc799cbdf9e43,15.0,0.0,2026-03-05 09:00:00,1.0
26608347#0,Traffic flow_160891b26b2347dc134ffe6666cb3d84da52d0cd,15.0,0.0,2026-03-05 09:00:00,1.0
9669533#0,Traffic flow_17dab6d8e52012692661a87c982ecda51ef03049,20.0,0.0,2026-03-05 09:00:00,1.0
-261059661#2,Traffic flow_c956399b8261fdbb0b2e9a31e8ac1186f1232243,20.0,0.0,2026-03-05 09:00:00,1.0
8586381#0,Traffic flow_f24eb08b4cc2ce8807143f995be5be0801f63c94,20.0,0.0,2026-03-05 09:00:00,1.0
4816606,Traffic flow_63124532f084ebb3797945ec3b19cf725b91f9fa,20.0,0.0,2026-03-05 09:00:00,1.0
26717793,Traffic flow_6f8e88972144fb35c906f685c9b2c7e2f27cebd4,20.0,0.0,2026-03-05 09:00:00,0.6300732109922507
26717793,Traffic flow_09ec97e45ea089be0b0e1d603a6b2210eb213f9d,30.0,0.0,2026-03-05 09:00:00,0.7669103546678326
5147842,Traffic flow_4fe9a044260f6aff4281cad6a6a09b9fa8b8fe13,30.0,0.0,2026-03-05 09:00:00,1.0
1289304475,Traffic flow_5558290cb320708e110ef9bb32603fbe9e475ab4,30.0,0.0,2026-03-05 09:00:00,1.0
405985219#0,Traffic flow_6a0b114360705784c10edf072bf1aa6046ad6849,35.0,0.0,2026-03-05 09:00:00,1.0
26717793,Traffic flow_88e62538e36ed012c6d86c4409a699131c40a9cb,35.0,0.0,2026-03-05 09:00:00,0.6487192665246305
-1054371528,Traffic flow_b29de0ee98f052119027a583792c1e0bb3dd6994,5.0,0.0,2026-03-05 09:00:00,0.3367908560242996
5147847#0,Traffic flow_643ac39c9889f4437adaf1b044f6ea92f0b4e675,5.0,0.0,2026-03-05 09:00:00,1.0
5097969,Traffic flow_2a7c2277b46c0da89f3816d2df794a57b3073bac,5.0,0.0,2026-03-05 09:00:00,0.8835116239636298
4900645#0,Traffic flow_5b831f90c3e02081ff439d2c4da30f04aec2e629,5.0,0.0,2026-03-05 09:00:00,1.0
-1054371528,Traffic flow_225154d1a781e704d1323c44940c58f42342af45,10.0,0.0,2026-03-05 09:00:00,0.3366059878640205
264789275#1,Traffic flow_26dc8e73a2ddef926e8a1272c8db859147f8407d,10.0,0.0,2026-03-05 09:00:00,1.0
1289304475,Traffic flow_fc041e947f3aaaeaabb89d314a1986f9875671cb,10.0,0.0,2026-03-05 09:00:00,1.0
1289304475,Traffic flow_add46163dd43143886a91c19aebec3ca4f8220e7,10.0,0.0,2026-03-05 09:00:00,0.5371439521306836
8765119,Traffic flow_5b1da119755e087dfcfad1799b9227b3e0302e2c,10.0,0.0,2026-03-05 09:00:00,1.0
-8053740#1,Traffic flow_e1404f802f4aeedc3e69c8e172c360ea503ecfca,10.0,0.0,2026-03-05 09:00:00,1.0
-8765121#1,Traffic flow_e332d9616546c6829a951310c4280842b9bad09b,15.0,0.0,2026-03-05 09:00:00,1.0
264789275#1,Traffic flow_1b7d6de60a77f4f5a441685252eb9bedec49de0c,15.0,0.0,2026-03-05 09:00:00,1.0
43134676,Traffic flow_6002df418ba062854e0caf39fa8fd788dcb04a3c,15.0,0.0,2026-03-05 09:00:00,1.0
1167543234#1,Traffic flow_1b4cd71e56ff4742fe55690737d605b0235358e9,15.0,0.0,2026-03-05 09:00:00,1.0
922700297#0,Traffic flow_0f37b796a963c8edf0bca9659d3999d5ce527138,15.0,0.0,2026-03-05 09:00:00,1.0
1289304475,Traffic flow_ccdb60fa6fa3d5a4d4c1f0d331b6e65650e2acf8,15.0,0.0,2026-03-05 09:00:00,0.5371439521306836
50160395#0,Traffic flow_107286e9feb946fbb034880bac61eddb4487273d,15.0,0.0,2026-03-05 09:00:00,1.0
27589952#0,Traffic flow_0e51bc0dc9bdf4037564a7e9d9632e0662afa8a4,15.0,0.0,2026-03-05 09:00:00,1.0
-8765121#1,Traffic flow_6c240fff1b98d5c548af1f6cf3c1e2095c3b61f2,20.0,0.0,2026-03-05 09:00:00,1.0
5147847#0,Traffic flow_89f9aa0679284241f798d4785a25611c10ddbd56,20.0,0.0,2026-03-05 09:00:00,1.0
153003309,Traffic flow_0f76d96226659071a229a02b75b347c3a80671de,20.0,0.0,2026-03-05 09:00:00,1.0
10273922#0,Traffic flow_0f70233f1962fc99db7c44d1d1f179015553f678,20.0,0.0,2026-03-05 09:00:00,1.0
-25681868#4,Traffic flow_eedd32636fc06ea3624fc3a5219e692ecbba5fc8,20.0,0.0,2026-03-05 09:00:00,1.0
461100019#0,Traffic flow_427fc9086bbb662b85ff4693f55719ebcc4cfe7f,20.0,0.0,2026-03-05 09:00:00,1.0
5147850#0,Traffic flow_d849e9a1ea6998dd96df589a212f5b78b097b057,20.0,0.0,2026-03-05 09:00:00,1.0
25324740#2,Traffic flow_f1d87f093f4a0ba35660adbf614e0fbfffc73bcb,20.0,0.0,2026-03-05 09:00:00,1.0
-374826650#1,Traffic flow_f0e0a23213b6f050cfdb364a5ee5f6fc271d27f5,25.0,0.0,2026-03-05 09:00:00,0.9587815934497446
677515003#0,Traffic flow_9be614d7c288ee8e0ebaa4ed49de82f1a69683b2,25.0,0.0,2026-03-05 09:00:00,1.0
8065172#3,Traffic flow_f60fb708af58adebc186993f0207235151ee21bb,25.0,0.0,2026-03-05 09:00:00,0.9777535501048128
-25681868#4,Traffic flow_e981a75f8affdf6d463063b9c8f804b00fb97fe3,25.0,0.0,2026-03-05 09:00:00,1.0
-7954976#5,Traffic flow_3dc3e0430bfdc53501c42b0cae15472ed523a3e1,25.0,0.0,2026-03-05 09:00:00,1.0
-261058300#2,Traffic flow_ea0e40707c77b4c8cd9cdb2ab53faca822d725bd,25.0,0.0,2026-03-05 09:00:00,1.0
7954976#0,Traffic flow_e415cf98a8b9aaa7b76e2fba685f0a8e895b616f,25.0,0.0,2026-03-05 09:00:00,0.9455075520827021
-44679495#5,Traffic flow_69e1edb49e8656ec90c8026549667c9962f20ffd,5.0,0.0,2026-03-05 09:00:00,0.8511198736828177
9928870,Traffic flow_e314b972aa5dd37f63c57401c71d28db2fab9580,20.0,0.0,2026-03-05 09:00:00,1.0
461100019#0,Traffic flow_f401970778dce60c23caa0f9d4e39ebf865a049c,20.0,0.0,2026-03-05 09:00:00,1.0
43134672#2,Traffic flow_11e96c4f4d27949cb28772a3d91095ddb7e9e24d,20.0,0.0,2026-03-05 09:00:00,1.0
146445396#0,Traffic flow_01a8d8031b64d0ae5089b56bd88101ea1374243d,20.0,0.0,2026-03-05 09:00:00,0.8743332529187922
-8114521#3,Traffic flow_c9c02ef9f43dbef3fb5740c8437eb6a228bbf7b2,20.0,0.0,2026-03-05 09:00:00,1.0
254783427#0,Traffic flow_e765f403701d6cb7f5142f564dd3a5f5be32761f,25.0,0.0,2026-03-05 09:00:00,1.0
8749029,Traffic flow_6c7b8d36fc225fb0dcea7527a43d18b9f57b8015,25.0,0.0,2026-03-05 09:00:00,1.0
43134672#2,Traffic flow_080557e6844191eb13fd5f1dc6843db85e958e21,25.0,0.0,2026-03-05 09:00:00,1.0
-1198612528,Traffic flow_1cbd1649486b3dac4a130ec948d8cc4f7e87ce0d,25.0,0.0,2026-03-05 09:00:00,0.840269091884632
146445396#0,Traffic flow_4edd71f06a048fde0de7d0109c2715d280b08e09,25.0,0.0,2026-03-05 09:00:00,0.8717077133883967
-1198612524#2,Traffic flow_c4267b150370fd83459d9fdcb24730222df3cab4,30.0,0.0,2026-03-05 09:00:00,1.0
309569480#0,Traffic flow_04db98d5726bae47358be4ef52744db24f354fc7,30.0,0.0,2026-03-05 09:00:00,1.0
376238149,Traffic flow_1e277dd6192a492b12018c514ba8bcf3d018c906,10.0,0.0,2026-03-05 09:00:00,1.0
266089689#0,Traffic flow_d31a375c29bd2b635e060e070ce3996ba57a49b1,10.0,0.0,2026-03-05 09:00:00,1.0
888954799,Traffic flow_225a16b789a663e22c12236e63b1b998f87c6009,10.0,0.0,2026-03-05 09:00:00,1.0
4900548,Traffic flow_fbd7ff417d33954e4ec4507b0167a4df5531b72c,15.0,0.0,2026-03-05 09:00:00,1.0
8586382,Traffic flow_ffd08957c8b53cf3c57bf9bc814cd8c8b334bb68,20.0,0.0,2026-03-05 09:00:00,1.0
-376158287#9,Traffic flow_cda9cc4c7eefe4bc59c3caa3a5bc53720ff8fd56,20.0,0.0,2026-03-05 09:00:00,1.0
888954803,Traffic flow_0470e266cc346ddddcc29be345730e84a27c0fc7,20.0,0.0,2026-03-05 09:00:00,0.8360545448882157
4900497#3,Traffic flow_7f2af274243059b55ea943b18b7e239bea45c601,20.0,0.0,2026-03-05 09:00:00,1.0
667242497#0,Traffic flow_b47e38dd744df39a96f12eebe560414e61c58b8a,25.0,0.0,2026-03-05 09:00:00,1.0
5147833#0,Traffic flow_9756e49d7856b25570dd1d0c8c3e525fa4e0a3d2,25.0,0.0,2026-03-05 09:00:00,0.9333942703624921
888954803,Traffic flow_0dc8947b261d5eb2e63609d6f6da1dd7580eadfc,25.0,0.0,2026-03-05 09:00:00,0.8320339975584103
4900497#3,Traffic flow_4fd94deb3a3b5c3d0820f0200f0c488c8c354ee9,25.0,0.0,2026-03-05 09:00:00,1.0
4900548,Traffic flow_5e724bd207900e9ef8ea64387223fd6fc48a4cf4,25.0,0.0,2026-03-05 09:00:00,1.0
264789275#1,Traffic flow_478d0f037a47053078ab1f9a29102ae4ec7ec14c,30.0,0.0,2026-03-05 09:00:00,0.8727666972747161
266089689#0,Traffic flow_ae944df69c6d641d2d2aee0b6378c8bc071ba25d,30.0,0.0,2026-03-05 09:00:00,1.0
667242497#0,Traffic flow_1afa3b0a5525db9a3d8c257a8b2604b6bb426530,30.0,0.0,2026-03-05 09:00:00,1.0
264789264#0,Traffic flow_9b430ed262e2ae649d277eb6775f546f126a79c7,30.0,0.0,2026-03-05 09:00:00,1.0
4900548,Traffic flow_144e422d3f6fc016d97ee1cfbddb47dd14e25088,30.0,0.0,2026-03-05 09:00:00,1.0
667242497#0,Traffic flow_5ab09a43b0db793f47ff25d84b98f1b50df12b6f,35.0,0.0,2026-03-05 09:00:00,0.941004666030626
5147833#0,Traffic flow_324f744b62246aa3891b25da661684958e87bf1f,35.0,0.0,2026-03-05 09:00:00,0.9333942703624921
339949890#4,Traffic flow_ee079d6d86d8b86d798f09212f9f8efb33171b8a,40.0,0.0,2026-03-05 09:00:00,1.0
169591901#2,Traffic flow_431f78b1a6a01d1ec59e3a399510cb5d68b54eb2,5.0,0.0,2026-03-05 09:00:00,0.5111965731921513
264789275#1,Traffic flow_00626bbfd79dec7ef6bf5b53672f26c5e8576e1b,10.0,0.0,2026-03-05 09:00:00,1.0
-23067242#2,Traffic flow_17a830e7a5728f26f47511ad77ffc31c124a2fa1,10.0,0.0,2026-03-05 09:00:00,1.0
-8053740#1,Traffic flow_bf919fbe7ce9d10c669f3b86f75744b1d51001b5,10.0,0.0,2026-03-05 09:00:00,1.0
49426739#0,Traffic flow_bc4861fa6131924f3355207503ce99763cb55a77,15.0,0.0,2026-03-05 09:00:00,1.0
264789275#1,Traffic flow_bc567c9281d568d85106e9520288220901003c26,15.0,0.0,2026-03-05 09:00:00,1.0
-8059467#4,Traffic flow_80dcab4fe7384b604f7feb9ef0e4cf0048bf6cc4,15.0,0.0,2026-03-05 09:00:00,1.0
1198741026#0,Traffic flow_9adb2fbbcf1a572ebb0165e9aed7e1979179516e,15.0,0.0,2026-03-05 09:00:00,1.0
264789275#1,Traffic flow_6a1076cd190a812ddd3bcd0a54e6c83dd24a9e31,15.0,0.0,2026-03-05 09:00:00,1.0
4900651#0,Traffic flow_cead30fe2a0cb7f7180b5840477b20c99f9360ed,20.0,0.0,2026-03-05 09:00:00,1.0
263484316#0,Traffic flow_c8cba6a90abba211b26157d2b88a148c019fb1b8,20.0,0.0,2026-03-05 09:00:00,0.9902690445657053
49426739#0,Traffic flow_4ac5b6111c41ca730e3fbead96b1d5695adb855a,20.0,0.0,2026-03-05 09:00:00,1.0
-169591901#3,Traffic flow_6ebff40d4c95a1b591f936ff5fad324173c997ef,20.0,0.0,2026-03-05 09:00:00,1.0
-7979206#5,Traffic flow_8df569766209b6eb40d1a71671f7264e61df1d98,20.0,0.0,2026-03-05 09:00:00,1.0
23067242#3,Traffic flow_d176687d97e9061ed9dfc4714c6e01f6d1673332,25.0,0.0,2026-03-05 09:00:00,1.0
26794085#0,Traffic flow_7e26b95a54c32a3c4b87fc6df3adfb5f2f269aff,25.0,0.0,2026-03-05 09:00:00,1.0
-8059467#4,Traffic flow_56c3575d02eab7beba39a44a0e68159743eed7b8,25.0,0.0,2026-03-05 09:00:00,1.0
4957713#4,Traffic flow_354a87bb21cbfc4522865ac4f4c2783cc68e1e23,25.0,0.0,2026-03-05 09:00:00,0.9873409916348841
-409869615#2,Traffic flow_e2c41078f1120f26f857945ccdec0c0a715f2cf0,25.0,0.0,2026-03-05 09:00:00,0.9258633931703024
-313364754#1,Traffic flow_68cdafc06ccedd88a0f0d6ee29f734606b9cb63d,25.0,0.0,2026-03-05 09:00:00,1.0
825276062#0,Traffic flow_dafe57f12a1ea139b9352c1ab924818b9f612bf4,30.0,0.0,2026-03-05 09:00:00,1.0
26794085#0,Traffic flow_32a0eebc021b8770e2876e15c2841f2ab4b08279,30.0,0.0,2026-03-05 09:00:00,1.0
66648334,Traffic flow_4cff27e1dc183a58bc0713b71be6a22ee84ecb2e,30.0,0.0,2026-03-05 09:00:00,1.0
-24998190#1,Traffic flow_27ff4f80f100909c473fb3812f1d0a30f7bb8474,30.0,0.0,2026-03-05 09:00:00,1.0
-8053773#5,Traffic flow_bbc2b9c6ea9a8c52067fe5525fbe088f610e8aaa,30.0,0.0,2026-03-05 09:00:00,1.0
-846896974,Traffic flow_f7612a7ca542e0a0783c6986a0b0ee32c56ef00f,35.0,0.0,2026-03-05 09:00:00,1.0
-4969780#0,Traffic flow_10d090b848db8c0977a2dd80df7a2508e38723bf,40.0,0.0,2026-03-05 09:00:00,1.0
-366083326#0,Traffic flow_fd50c61e1d74665c452ca8b2aded7c4b470abfbd,20.0,0.0,2026-03-05 09:00:00,0.36696645836766106
24998189,Traffic flow_3fff293ce3ddd9790b3f169be61986a708be3c96,20.0,0.0,2026-03-05 09:00:00,1.0
-261058300#2,Traffic flow_4e524eb0ddcdbd9aa36a9251ab880aa16fe64e85,20.0,0.0,2026-03-05 09:00:00,1.0
409869606#0,Traffic flow_d9316e37b55ddde80d16cd79bcd4c58452e28c85,25.0,0.0,2026-03-05 09:00:00,0.9385355631540833
409869606#0,Traffic flow_2d520a90ff710bfcd9d4ffccd682d84babec52e9,25.0,0.0,2026-03-05 09:00:00,1.0
-7979148,Traffic flow_ac43f8989b1449ad8adc7f17d4343ec74ed35893,25.0,0.0,2026-03-05 09:00:00,1.0
-366083326#0,Traffic flow_2a1ff907243ce8e033153f96b3b13e7be362b41b,30.0,0.0,2026-03-05 09:00:00,0.36696645836766106
-1198612524#2,Traffic flow_fa8a4de1f4630d6b3ddcdc3945bebfec31b21e71,30.0,0.0,2026-03-05 09:00:00,1.0
-567560344#1,Traffic flow_fadb2eb5aa144f2e6ac3dbc5f56c85dba75ae305,35.0,0.0,2026-03-05 09:00:00,0.20874131417494235
667242498#1,Traffic flow_a8c07e9e25b34553e72c666ff61732e96b06eb03,10.0,0.0,2026-03-05 09:00:00,0.8516843353757052
-4873863#0,Traffic flow_8304d0e462d5a0acf0e9b520ce51a7a7563ff8b3,20.0,0.0,2026-03-05 09:00:00,1.0
-4900515#3,Traffic flow_ca3e9bd0552a8a0ca3a5ec58227280729ed32358,20.0,0.0,2026-03-05 09:00:00,1.0
-4900515#3,Traffic flow_352f492417757352bbdbc5d0547529ac672b33cd,25.0,0.0,2026-03-05 09:00:00,1.0
-4873863#0,Traffic flow_f826ac3934f807e4e71d20e638a5f9b152d40897,30.0,0.0,2026-03-05 09:00:00,1.0
169591901#2,Traffic flow_069dd61ba58e168cdba1a74f558685f5f8f1e752,5.0,0.0,2026-03-05 09:00:00,0.515171275473987
169591901#2,Traffic flow_99d50d9bb75b20fc52cfb4d19f89a66e06cfbd76,20.0,0.0,2026-03-05 09:00:00,0.6181472957501125
-24998188,Traffic flow_ac67989559dabc5e97978b8dc35b676430321567,20.0,0.0,2026-03-05 09:00:00,1.0
4969780#1,Traffic flow_6ddf589e916203b5aa24c1bd08e2e483c1dcd1f2,20.0,0.0,2026-03-05 09:00:00,0.2247124640942607
-169591901#3,Traffic flow_80bf574aa098a534f82586d1b241ec2460f8f09e,20.0,0.0,2026-03-05 09:00:00,1.0
-24998188,Traffic flow_c7b153f2ff667c2f3eddb07ea0701d91ff2977e5,25.0,0.0,2026-03-05 09:00:00,1.0
-24998190#1,Traffic flow_6401df04f29d52c80d25ffd73f78b89b4420b701,30.0,0.0,2026-03-05 09:00:00,1.0
24998189,Traffic flow_62339511d2529b18bf01eace4e514fc92a56f4a5,30.0,0.0,2026-03-05 09:00:00,1.0
-846896974,Traffic flow_b7a4af13e61111e202d21299b65e2920d0e7c1aa,35.0,0.0,2026-03-05 09:00:00,1.0
-366083326#0,Traffic flow_0ce7c29a7c8563aad9f98811d25908ec79b27bf4,20.0,0.0,2026-03-05 09:00:00,0.37017701900598887
24998189,Traffic flow_c231b90e8a29002105a4efbd47bf5c1bd9b90575,20.0,0.0,2026-03-05 09:00:00,1.0
-366083326#0,Traffic flow_ab48a14b909c10de8a92f32cb5a36e10b857d0a5,30.0,0.0,2026-03-05 09:00:00,0.37017701900598887
24998189,Traffic flow_4de7439d768a97b67e407d87d4512fde5d71e192,30.0,0.0,2026-03-05 09:00:00,1.0
