segment_id,geometry,current_speed,freeflow_speed,timestamp,quality
Traffic flow_aba8867591db173e666b87071ac259f326d412e1,"[(-1.681809425354004, 48.11403241834488), (-1.6819006204605103, 48.11478812089482), (-1.6819167137145996, 48.114866913885784), (-1.6819649934768677, 48.11530027317629)]",20.0,0.0,2026-03-05 09:00:00,0.9
Traffic flow_9eaae8769abf1165f7492340895fb1383c1b5934,"[(-1.6831934452056885, 48.116335306608974), (-1.6833865642547607, 48.116478562188846), (-1.6838586330413818, 48.116836699391015), (-1.684105396270752, 48.117044417824424), (-1.6842985153198242, 48.11719125276208), (-1.684454083442688, 48.1172986926945), (-1.6853231191635132, 48.11792900243918), (-1.6854089498519897, 48.11799346549992), (-1.6855698823928833, 48.11813671645643), (-1.6856718063354492, 48.11823341062628), (-1.6858381032943726, 48.11843754216498), (-1.6861331462860107, 48.1188672901216), (-1.6861331462860107, 48.11887087133947)]",25.0,0.0,2026-03-05 09:00:00,0.9
Traffic flow_40b9b056f2e5c8d8fa0fbbbdf100dc207c33c927,"[(-1.6805219650268555, 48.11716618341219), (-1.6804629564285278, 48.11723422876201), (-1.68040931224823, 48.11733450595538), (-1.6803556680679321, 48.117542222376166), (-1.6803449392318726, 48.11776784443346), (-1.6803932189941406, 48.117957652698394), (-1.6805380582809448, 48.1183444296339), (-1.680607795715332, 48.11850916707406), (-1.6807258129119873, 48.118835059149546), (-1.6807687282562256, 48.11899263259846)]",25.0,0.0,2026-03-05 09:00:00,0.9
Traffic flow_7e78048bc1d125c8195a53ebe8264e8e808d62d0,"[(-1.688970923423767, 48.11825131693406), (-1.6890782117843628, 48.118312198333825), (-1.6891533136367798, 48.11840889217339), (-1.6898185014724731, 48.11916811155231), (-1.6899365186691284, 48.1192791285401), (-1.6899687051773071, 48.11935075227587)]",25.0,0.0,2026-03-05 09:00:00,0.9
Traffic flow_9298f9989b6c593c4b10f1052f5b069e4cc1bafe,"[(-1.6852882504463196, 48.11403241834488), (-1.685553789138794, 48.11435475728473), (-1.6858381032943726, 48.11469500174972), (-1.6861867904663086, 48.115078221765025), (-1.686224341392517, 48.11512478101141), (-1.6863209009170532, 48.115228643793635), (-1.6864120960235596, 48.11533608783017), (-1.6867607831954956, 48.11572288450136), (-1.6873186826705933, 48.11637112054139), (-1.6874366998672485, 48.11650005049137), (-1.6877692937850952, 48.11688683840011), (-1.687951683998108, 48.11707664991986), (-1.6886115074157715, 48.11783230769641), (-1.6886597871780396, 48.11789318959271), (-1.6888153553009033, 48.118072253575434), (-1.6889280080795288, 48.11821192304871), (-1.688970923423767, 48.11825131693406)]",25.0,0.0,2026-03-05 09:00:00,0.9
Traffic flow_807998de5c351e25116a9b5032868b50464465ba,"[(-1.6874313354492188, 48.12283512642218), (-1.6875332593917847, 48.12264533617765), (-1.6875600814819336, 48.122570136075474), (-1.687576174736023, 48.12239466874227), (-1.6875654458999634, 48.12232304925034), (-1.687522530555725, 48.12220487687036), (-1.6874903440475464, 48.12213683810401), (-1.6872596740722656, 48.12176083277016), (-1.6870826482772827, 48.121485093776116), (-1.6869217157363892, 48.121212934356585), (-1.686674952507019, 48.12083334117923), (-1.6865622997283936, 48.120643543538705), (-1.6864871978759766, 48.12052894839737), (-1.6864335536956787, 48.120432258548036), (-1.6863048076629639, 48.1202388783034), (-1.6861224174499512, 48.11994880657154), (-1.6860151290893555, 48.119748262194385), (-1.6858434677124023, 48.11949399944783), (-1.6853982210159302, 48.11876343469482), (-1.6852694749832153, 48.11856646692942), (-1.6851407289505005, 48.11836233590299), (-1.6850441694259644, 48.11825847945542), (-1.6848564147949219, 48.11810090375476), (-1.6847652196884155, 48.1180400221046), (-1.683831810951233, 48.11739180712085), (-1.6835743188858032, 48.11720199676543), (-1.683182716369629, 48.116919070594406), (-1.683129072189331, 48.116883257043945), (-1.6827160120010376, 48.11658600361162), (-1.6824853420257568, 48.11642842278132), (-1.6824370622634888, 48.116392608888845), (-1.6823887825012207, 48.116367539149266), (-1.682329773902893, 48.1163532135783), (-1.6821473836898804, 48.116335306608974), (-1.682083010673523, 48.11632098102901), (-1.682029366493225, 48.11629591125448), (-1.681959629058838, 48.116245771668716)]",30.0,0.0,2026-03-05 09:00:00,0.9
Traffic flow_8998bc216cf938fd00444662a18ccc63c9faf062,"[(-1.681959629058838, 48.116245771668716), (-1.6818952560424805, 48.11621353905203), (-1.681830883026123, 48.11617056219833)]",30.0,0.0,2026-03-05 09:00:00,0.9
Traffic flow_63d481be2812e8a03cb502dd3758d0ac9961ee03,"[(-1.6807955503463745, 48.1169262333015), (-1.6808170080184937, 48.11694414006487), (-1.6808867454528809, 48.11699427896911), (-1.6809725761413574, 48.11706232454661), (-1.6814392805099487, 48.11750999057281), (-1.681680679321289, 48.11769979979037), (-1.6818147897720337, 48.11781081995108), (-1.6823512315750122, 48.1181796916655), (-1.6824209690093994, 48.11823699188834), (-1.6824907064437866, 48.118312198333825), (-1.6825604438781738, 48.11841963592211), (-1.6827589273452759, 48.11878850326533)]",30.0,0.0,2026-03-05 09:00:00,0.9
Traffic flow_c7db58b2abc9494e5b344b52adf253a14ca4d1f7,"[(-1.6887402534484863, 48.11406823388249), (-1.6888314485549927, 48.11454815967803), (-1.6889601945877075, 48.1149994290981), (-1.6891264915466309, 48.11542920581343), (-1.689298152923584, 48.115751535990796), (-1.6893947124481201, 48.115901956048226), (-1.689448356628418, 48.11596284023199), (-1.6895824670791626, 48.116070282733226), (-1.6896522045135498, 48.1161454923504), (-1.689721941947937, 48.116292329857124)]",30.0,0.0,2026-03-05 09:00:00,0.9
Traffic flow_754a0d178d5b1b1e1dd2d158cd2726d06a45f4a9,"[(-1.6831934452056885, 48.11526087702819), (-1.6831451654434204, 48.11534325075795), (-1.6829198598861694, 48.11556530102385), (-1.6827750205993652, 48.11571572162649), (-1.682678461074829, 48.115805257490436)]",35.0,0.0,2026-03-05 09:00:00,0.9
Traffic flow_0f445a0acc01e6a5a3e3f5e96e9446beaee11ff5,"[(-1.6842743754386902, 48.11403241834488), (-1.68415367603302, 48.11431177887626), (-1.6840678453445435, 48.11444787704645), (-1.6840142011642456, 48.11450159990914), (-1.6838747262954712, 48.11462337152327), (-1.6833382844924927, 48.115114036573694), (-1.6831934452056885, 48.11526087702819)]",35.0,0.0,2026-03-05 09:00:00,0.9
Traffic flow_d97ab881bf7ae61fd1909ddbd21ba8803cd9ca3e,"[(-1.6889280080795288, 48.11821192304871), (-1.6888153553009033, 48.118072253575434), (-1.6886597871780396, 48.11789318959271), (-1.6886115074157715, 48.11783230769641), (-1.687951683998108, 48.11707664991986), (-1.6877692937850952, 48.11688683840011), (-1.6874366998672485, 48.11650005049137), (-1.6873186826705933, 48.11637112054139), (-1.6867607831954956, 48.11572288450136), (-1.6864120960235596, 48.11533608783017)]",35.0,0.0,2026-03-05 09:00:00,0.9
Traffic flow_606514a92ff04d2c696091a6f7c07dc874659718,"[(-1.681954264640808, 48.115465020377435), (-1.6819649934768677, 48.11551874217664), (-1.6819757223129272, 48.11554023088059), (-1.682029366493225, 48.11559753404721), (-1.6821902990341187, 48.115740791684125), (-1.6823351383209229, 48.11585539750608), (-1.68240487575531, 48.11591986316859), (-1.6824531555175781, 48.11595567739059), (-1.6825389862060547, 48.11600581725944), (-1.6826838254928589, 48.116084608383076), (-1.6831880807876587, 48.116335306608974)]",35.0,0.0,2026-03-05 09:00:00,0.9
Traffic flow_553072c3a9316eb43de0737bb63e404f2550fa34,"[(-1.6861331462860107, 48.11887087133947), (-1.686428189277649, 48.119332846351284), (-1.6865086555480957, 48.11947251239751), (-1.6867715120315552, 48.12004191619483), (-1.6868573427200317, 48.120206648191854), (-1.687377691268921, 48.121026719186105), (-1.6876405477523804, 48.121417054056415), (-1.6876566410064697, 48.121420635096534)]",40.0,0.0,2026-03-05 09:00:00,0.9
Traffic flow_2ddb4718260aa7cca052e734aa74bc843deb7768,"[(-1.6819918155670166, 48.113599048361124), (-1.6835474967956543, 48.11360621153105), (-1.6836494207382202, 48.113627701034865), (-1.683703064918518, 48.11366709843519), (-1.683756709098816, 48.11371365896026)]",10.0,0.0,2026-03-05 09:00:00,0.9
Traffic flow_fdadcc11372809d93119ebfd71fd5db5a5751778,"[(-1.6845506429672241, 48.112839746685054), (-1.6842448711395264, 48.11285765487264), (-1.6837888956069946, 48.112854073235624), (-1.6819971799850464, 48.11284690996084), (-1.681981086730957, 48.113276704680516), (-1.6819918155670166, 48.113599048361124), (-1.68015718460083, 48.11359188519018), (-1.679808497428894, 48.113599048361124)]",10.0,0.0,2026-03-05 09:00:00,0.9
Traffic flow_9f2b58896c17784119c82b8825d8ea22cb95d42d,"[(-1.6803663969039917, 48.11480960990434), (-1.6802805662155151, 48.11473081682551), (-1.6802215576171875, 48.114666349671126), (-1.680184006690979, 48.11458039333947), (-1.6801410913467407, 48.11445504009806), (-1.6801196336746216, 48.11435117575206), (-1.6801249980926514, 48.11401092901032)]",10.0,0.0,2026-03-05 09:00:00,0.9
Traffic flow_f465b4c8f5f5f3a77ef663cf07f3f764818028ce,"[(-1.686224341392517, 48.112008799917646), (-1.6857683658599854, 48.11199447313141), (-1.685355305671692, 48.11199805482835), (-1.6849690675735474, 48.11199089143423), (-1.68490469455719, 48.11199805482835), (-1.6848349571228027, 48.11201238161359), (-1.6847705841064453, 48.112037453478145), (-1.6847330331802368, 48.11204819855921), (-1.684700846672058, 48.112073270406285), (-1.6846686601638794, 48.11210550562027), (-1.6846150159835815, 48.11218072104093), (-1.6845828294754028, 48.112273844742546), (-1.684556007385254, 48.11240278497387), (-1.6845506429672241, 48.113040318029554), (-1.684556007385254, 48.11313344017338), (-1.6845506429672241, 48.11342713198311), (-1.684502363204956, 48.11352383501651), (-1.6844701766967773, 48.11355606932054), (-1.6843736171722412, 48.11361695628408), (-1.684330701828003, 48.1136384457834), (-1.6838961839675903, 48.11376021944312), (-1.683804988861084, 48.113781708882534), (-1.6831934452056885, 48.11395004251361), (-1.6829895973205566, 48.11401809212284), (-1.6819757223129272, 48.11432968655082), (-1.681235432624817, 48.11454457815884), (-1.6806024312973022, 48.114734398331706), (-1.6805273294448853, 48.11476305037236), (-1.6803663969039917, 48.11480960990434), (-1.6802215576171875, 48.1148275174054), (-1.6800284385681152, 48.1148275174054), (-1.679808497428894, 48.11482214515574)]",15.0,0.0,2026-03-05 09:00:00,0.9
Traffic flow_bd0020584c34a2b2bba0c051cee7bae45d606913,"[(-1.691068410873413, 48.110565356133115), (-1.6908323764801025, 48.110719373159014), (-1.6907680034637451, 48.1107516092223), (-1.6905856132507324, 48.11079100882774), (-1.6904675960540771, 48.110794590608556), (-1.6903388500213623, 48.110755191005865), (-1.6895663738250732, 48.11054028355033), (-1.6892284154891968, 48.11045790212075), (-1.6891264915466309, 48.11042566587322), (-1.6879087686538696, 48.1100997204568), (-1.6873455047607422, 48.10997435628464), (-1.687200665473938, 48.10994570157377)]",15.0,0.0,2026-03-05 09:00:00,0.9
Traffic flow_95d3b2b9f91c22f65efb423208178909260315b1,"[(-1.6846203804016113, 48.1119873097368), (-1.6846150159835815, 48.111578994593025), (-1.6846203804016113, 48.11134976361663), (-1.684604287147522, 48.11107755050405), (-1.6845828294754028, 48.110937861636444), (-1.684556007385254, 48.11084115373643), (-1.6845184564590454, 48.11075877278917), (-1.6844379901885986, 48.11066564634194), (-1.6843575239181519, 48.11059042870367), (-1.6842985153198242, 48.11052595635467), (-1.6840893030166626, 48.11036835693881), (-1.6840142011642456, 48.11030746612596), (-1.6839015483856201, 48.110242993421956), (-1.6837620735168457, 48.110185684283834), (-1.6835689544677734, 48.11009613862757), (-1.6833382844924927, 48.11000659281525), (-1.683204174041748, 48.10996361076993), (-1.6830110549926758, 48.10991704684693), (-1.6822439432144165, 48.10985973734531), (-1.6819703578948975, 48.109834664418266), (-1.6816163063049316, 48.10979168222914), (-1.6814446449279785, 48.10978093667624), (-1.681380271911621, 48.11040775683808), (-1.6801625490188599, 48.11041850225992), (-1.679808497428894, 48.11043103858254)]",15.0,0.0,2026-03-05 09:00:00,0.9
Traffic flow_8f97efe926ff1e772613e51eddc3998efdeb2285,"[(-1.679808497428894, 48.10712850731227), (-1.6798245906829834, 48.10711955222097), (-1.6798889636993408, 48.107047911434435), (-1.6799050569534302, 48.107008508959275), (-1.6799211502075195, 48.10690104750986), (-1.6799533367156982, 48.106843734644954), (-1.6800016164779663, 48.10682582436157), (-1.6802537441253662, 48.10683657053235), (-1.6807526350021362, 48.106843734644954), (-1.6808223724365234, 48.106832988475674), (-1.6808652877807617, 48.10681866024647), (-1.6809028387069702, 48.106736272851016), (-1.680905520915985, 48.10669687013694)]",15.0,0.0,2026-03-05 09:00:00,0.9
Traffic flow_1b2d995b397b017cc8399dcfb513b50aa049cb60,"[(-1.6871953010559082, 48.108552346981), (-1.687023639678955, 48.108520109538155), (-1.6869431734085083, 48.10851294565922), (-1.686873435974121, 48.108520109538155), (-1.6867607831954956, 48.108545183106564), (-1.6866642236709595, 48.10857383859832), (-1.6866105794906616, 48.10860249407412), (-1.6865730285644531, 48.10863114953392), (-1.6864871978759766, 48.10871711581749), (-1.6864389181137085, 48.10877800851468), (-1.6863423585891724, 48.10887472029722), (-1.686299443244934, 48.10889979369262), (-1.6862350702285767, 48.10892486707578), (-1.6861653327941895, 48.108942776627686), (-1.685677170753479, 48.1090072509629), (-1.6854625940322876, 48.10904307000306), (-1.6852962970733643, 48.109089634717954), (-1.6852641105651855, 48.10910754421244), (-1.685226559638977, 48.10913261749425), (-1.6851943731307983, 48.10916485455288), (-1.68490469455719, 48.10950871525338), (-1.684802770614624, 48.10960542566086)]",15.0,0.0,2026-03-05 09:00:00,0.9
Traffic flow_b708179727e6b3eeaa9717682f198dfe26a93242,"[(-1.6865193843841553, 48.115432787270954), (-1.6864174604415894, 48.11546143892215), (-1.6863209009170532, 48.115482927650085), (-1.6861975193023682, 48.1154972534637), (-1.6861465573310852, 48.11550083491648)]",15.0,0.0,2026-03-05 09:00:00,0.9
Traffic flow_76f232d54e5bc76cf0e617cbd6b9d98997ce337b,"[(-1.684802770614624, 48.10960542566086), (-1.684577465057373, 48.1098060096295), (-1.6843092441558838, 48.110049574824636), (-1.6840142011642456, 48.11030746612596)]",15.0,0.0,2026-03-05 09:00:00,0.9
Traffic flow_1c9d2d6eb3dfddb3a5c5d52b1c80d46876b81656,"[(-1.679808497428894, 48.11473081682551), (-1.6802161931991577, 48.114734398331706), (-1.6802805662155151, 48.11473081682551), (-1.6803771257400513, 48.11471290929073), (-1.6820615530014038, 48.11421507732573), (-1.682930588722229, 48.11395004251361), (-1.6832470893859863, 48.113856921849674), (-1.683756709098816, 48.11371365896026), (-1.6841107606887817, 48.11360262994621), (-1.6841590404510498, 48.11358114043192), (-1.6841858625411987, 48.11355965090863), (-1.6842073202133179, 48.113534579786766), (-1.6842341423034668, 48.113466529537206), (-1.6842502355575562, 48.11326595985633), (-1.6842502355575562, 48.11292212429628), (-1.6842448711395264, 48.11285765487264), (-1.6842448711395264, 48.11230966150592), (-1.6842663288116455, 48.112173557672286), (-1.6842824220657349, 48.11214490418768), (-1.684303879737854, 48.112123414063745), (-1.684378981590271, 48.11208401547986), (-1.6844218969345093, 48.112066107022656), (-1.6845452785491943, 48.112023126699896), (-1.6846203804016113, 48.1119873097368), (-1.6847383975982666, 48.11194074764746), (-1.6848456859588623, 48.11190851233012), (-1.6849154233932495, 48.111897767219844), (-1.685001254081726, 48.11189418551592), (-1.6853660345077515, 48.11190493062694), (-1.685575246810913, 48.111897767219844), (-1.6856825351715088, 48.11190493062694), (-1.6861706972122192, 48.11189418551592), (-1.686277985572815, 48.11188344040265), (-1.686224341392517, 48.112008799917646), (-1.6864389181137085, 48.11205536194534), (-1.6869324445724487, 48.112173557672286), (-1.6869539022445679, 48.11218430272488), (-1.6870290040969849, 48.1122595180302)]",20.0,0.0,2026-03-05 09:00:00,0.9
Traffic flow_a2b9e0d9859e92d8cc2e8048db918096f05a42dd,"[(-1.679808497428894, 48.11204282601896), (-1.6812944412231445, 48.11205536194534), (-1.6814017295837402, 48.11204819855921), (-1.6820991039276123, 48.11204819855921), (-1.6822922229766846, 48.112037453478145), (-1.6835689544677734, 48.11204103517208), (-1.6841590404510498, 48.11202670839483), (-1.6843736171722412, 48.11202670839483), (-1.6844862699508667, 48.11204461686577), (-1.684502363204956, 48.11205536194534), (-1.6845667362213135, 48.112123414063745), (-1.6846150159835815, 48.11218072104093)]",20.0,0.0,2026-03-05 09:00:00,0.9
Traffic flow_9d85b1e435a9f9e115124bf94e8fb466729913ff,"[(-1.6851246356964111, 48.10924723805528), (-1.6848832368850708, 48.109193509699125), (-1.6847866773605347, 48.10917560023459), (-1.6842234134674072, 48.10903590619702), (-1.6839659214019775, 48.10894635853733), (-1.6827374696731567, 48.1084126512493), (-1.682603359222412, 48.10834101226525), (-1.6825658082962036, 48.10831593859724), (-1.6824692487716675, 48.10822997164261), (-1.6823512315750122, 48.10814042257863), (-1.6822117567062378, 48.10804012744173), (-1.6820883750915527, 48.10796848793841), (-1.6818523406982422, 48.1078574465109), (-1.6816699504852295, 48.10778222476241), (-1.6813373565673828, 48.10763178093514), (-1.6812676191329956, 48.107606706921096), (-1.6812247037887573, 48.107556558856345), (-1.6812139749526978, 48.107506410742666), (-1.6812247037887573, 48.107459844593286), (-1.6812461614608765, 48.10742402444967), (-1.6812944412231445, 48.107384622262856), (-1.681584119796753, 48.10738104024438), (-1.6818684339523315, 48.107355966108024), (-1.6824370622634888, 48.107266415521174), (-1.682630181312561, 48.10722701321353), (-1.684454083442688, 48.10695836031084)]",20.0,0.0,2026-03-05 09:00:00,0.9
Traffic flow_a0c2f4551a748d01e3b808fc46de07879fa01bcf,"[(-1.684802770614624, 48.10960542566086), (-1.68490469455719, 48.10950871525338), (-1.6851246356964111, 48.10924723805528), (-1.6851943731307983, 48.10916485455288), (-1.685226559638977, 48.10913261749425), (-1.6852641105651855, 48.10910754421244), (-1.6852962970733643, 48.109089634717954), (-1.6854625940322876, 48.10904307000306), (-1.685677170753479, 48.1090072509629), (-1.6861653327941895, 48.108942776627686), (-1.6862350702285767, 48.10892486707578), (-1.686299443244934, 48.10889979369262), (-1.6863423585891724, 48.10887472029722), (-1.6864389181137085, 48.10877800851468), (-1.6864871978759766, 48.10871711581749), (-1.6865730285644531, 48.10863114953392), (-1.6866105794906616, 48.10860249407412), (-1.6866642236709595, 48.10857383859832), (-1.6867607831954956, 48.108545183106564), (-1.686873435974121, 48.108520109538155), (-1.6869431734085083, 48.10851294565922), (-1.687023639678955, 48.108520109538155), (-1.6871953010559082, 48.108552346981)]",20.0,0.0,2026-03-05 09:00:00,0.9
Traffic flow_3887dd88acc896f063aed626f4a91b807123386a,"[(-1.6890352964401245, 48.111804642836695), (-1.6890138387680054, 48.11172942686556), (-1.6889065504074097, 48.111543177320364), (-1.6887134313583374, 48.111256638240384), (-1.6885900497436523, 48.111106204583805), (-1.6885417699813843, 48.111059641696095), (-1.6884881258010864, 48.11103456935446), (-1.688300371170044, 48.11103098759037), (-1.6874957084655762, 48.11105247817115), (-1.6873937845230103, 48.111045314645224), (-1.686975359916687, 48.110973679331), (-1.686750054359436, 48.11092353455163)]",20.0,0.0,2026-03-05 09:00:00,0.9
Traffic flow_571335e89bc746b5a22d956fe26f53e6816dd7c5,"[(-1.6927367448806763, 48.11171510000144), (-1.6916906833648682, 48.11187985869773), (-1.6910737752914429, 48.11194432934813), (-1.6907680034637451, 48.111983728039114), (-1.6898506879806519, 48.1120696887146), (-1.6898292303085327, 48.11286123650941)]",20.0,0.0,2026-03-05 09:00:00,0.9
