segment_id,geometry,current_speed,freeflow_speed,timestamp,quality
Traffic flow_0e89d4ec04469d85f6c3a4245f7a45135b94d93f,"[(20.020936131477356, 50.07366063398755), (20.021021962165833, 50.07371916317511)]",5.0,0.0,2026-03-05 09:00:00,0.9
Traffic flow_5e0b8d4a316778e981509ed3d10c5536df455332,"[(20.017508268356323, 50.07536827974215), (20.017400979995728, 50.07541992130751), (20.017240047454834, 50.07554386083745), (20.01712739467621, 50.07561615874862), (20.016918182373047, 50.07568157105052), (20.016746520996094, 50.07571255579396), (20.016644597053528, 50.07575731149913)]",10.0,0.0,2026-03-05 09:00:00,0.9
Traffic flow_6ea6dc9ddc2f8c804c10e8ddd7d6ce4f7b9225b6,"[(20.01882791519165, 50.074648734811774), (20.018430948257446, 50.07486218945827), (20.018291473388672, 50.07492415998411), (20.01805543899536, 50.07504465799952), (20.017508268356323, 50.07536827974215), (20.01732051372528, 50.07554386083745), (20.017207860946655, 50.07576075424395)]",15.0,0.0,2026-03-05 09:00:00,0.9
Traffic flow_704333cb0fde5ae44d57931fa25c7c22fc3a760b,"[(20.016961097717285, 50.077316849595874), (20.017921328544617, 50.077468325207086), (20.01811981201172, 50.07748898093517), (20.01857578754425, 50.07750619403512), (20.0188010931015, 50.07750963665436), (20.018972754478455, 50.07751996451062), (20.01908004283905, 50.077516521892115), (20.01911759376526, 50.07750275141563), (20.019155144691467, 50.07743045634915), (20.019192695617676, 50.07709307793089), (20.01929998397827, 50.07641142857678)]",15.0,0.0,2026-03-05 09:00:00,0.9
Traffic flow_501ffc1336cfac9aac287f0bf486ced598b9f5eb,"[(20.01785159111023, 50.07577108247693), (20.017674565315247, 50.07574354051737), (20.01755654811859, 50.07573321227846), (20.017406344413757, 50.07572976953166), (20.01732051372528, 50.075736655025004), (20.017207860946655, 50.07576075424395), (20.01712203025818, 50.075795181678565), (20.01706838607788, 50.07583305182809), (20.017030835151672, 50.07586403647365), (20.016982555389404, 50.07591912023852), (20.016934275627136, 50.07602240212707), (20.016928911209106, 50.07608781387476), (20.016939640045166, 50.07619798082705), (20.016993284225464, 50.076270277751924), (20.01708447933197, 50.0763150329365), (20.01729905605316, 50.07637011618324), (20.017454624176025, 50.07638044428496), (20.01755118370056, 50.07638044428496), (20.017658472061157, 50.07636323078086)]",20.0,0.0,2026-03-05 09:00:00,0.9
Traffic flow_3e5b8826593aec47070253e33259a218b641447c,"[(20.018441677093506, 50.07587436468437), (20.01831293106079, 50.075805509904136), (20.018259286880493, 50.07576763973285), (20.018221735954285, 50.075736655025004), (20.018194913864136, 50.075709113045676), (20.018173456192017, 50.07567468554927), (20.018162727355957, 50.07564025802813), (20.018146634101868, 50.075457791753415)]",20.0,0.0,2026-03-05 09:00:00,0.9
Traffic flow_024705505d2259db4cd77b3077baac2b6a806124,"[(20.018393397331238, 50.074338879601854), (20.018489956855774, 50.074311336819626), (20.018532872200012, 50.07429412257271), (20.01855969429016, 50.07427002261663), (20.01858651638031, 50.07421837981281), (20.01859188079834, 50.07419083696137)]",20.0,0.0,2026-03-05 09:00:00,0.9
Traffic flow_4cb66079925643d149e544a39fd8437e7bb080e1,"[(20.01929998397827, 50.07641142857678), (20.019192695617676, 50.07709307793089), (20.019155144691467, 50.07743045634915), (20.01911759376526, 50.07750275141563), (20.01908004283905, 50.077516521892115), (20.018972754478455, 50.07751996451062), (20.0188010931015, 50.07750963665436), (20.01857578754425, 50.07750619403512), (20.01811981201172, 50.07748898093517), (20.017921328544617, 50.077468325207086), (20.016961097717285, 50.077316849595874)]",20.0,0.0,2026-03-05 09:00:00,0.9
Traffic flow_9043288bb4961c304d5bee83df63550587c939e2,"[(20.017481446266174, 50.076735041094594), (20.01780331134796, 50.0765525789861), (20.01786768436432, 50.07652503747545), (20.017985701560974, 50.07648716787246), (20.018135905265808, 50.07646651171278), (20.01834511756897, 50.076442412848564), (20.01861333847046, 50.07641142857678)]",25.0,0.0,2026-03-05 09:00:00,0.9
Traffic flow_f86870bb113b97470a167bf4214716dc01e8504a,"[(20.029154419898987, 50.077351275913166), (20.029175877571106, 50.0771860293647)]",25.0,0.0,2026-03-05 09:00:00,0.9
Traffic flow_986aa3ae6425ff6f140bb8fb27515cd5c3ef39de,"[(20.020936131477356, 50.07366063398755), (20.020769834518433, 50.07365374819608), (20.020635724067688, 50.07367096267291)]",25.0,0.0,2026-03-05 09:00:00,0.9
Traffic flow_eba231200c24de2832973684473bab037dab702e,"[(20.02818077802658, 50.07900026756182), (20.028489232063293, 50.07866978526219), (20.028757452964783, 50.078342743243894), (20.028923749923706, 50.07806733770866), (20.029009580612183, 50.07782979916383), (20.02911150455475, 50.07745111209355), (20.029154419898987, 50.077351275913166)]",25.0,0.0,2026-03-05 09:00:00,0.9
Traffic flow_79eb7b55b78ed0d2fdc7732e516dd2d844479420,"[(20.029175877571106, 50.077144717638575), (20.026906728744507, 50.0769553717718), (20.02532422542572, 50.07679012385881), (20.023747086524963, 50.076645531467754), (20.02205729484558, 50.07646651171278), (20.021494030952454, 50.07641142857678), (20.020882487297058, 50.07634257456778), (20.020018815994263, 50.07622896523676), (20.018677711486816, 50.07592256297171), (20.018173456192017, 50.07581928086809), (20.01808762550354, 50.075808952645495), (20.018033981323242, 50.075812395386606), (20.017974972724915, 50.07583305182809)]",30.0,0.0,2026-03-05 09:00:00,0.9
Traffic flow_be13473b8f83fba57e603a0e6b85c1e9555adad1,"[(20.029175877571106, 50.0771860293647), (20.029154419898987, 50.077351275913166)]",30.0,0.0,2026-03-05 09:00:00,0.9
Traffic flow_a587123be1b5f012dde202113fba2d7cd0fd2c71,"[(20.015990138053894, 50.07879715891832), (20.016140341758728, 50.07863191735322), (20.01634418964386, 50.078349628362), (20.01681625843048, 50.077499308795886), (20.016961097717285, 50.077316849595874), (20.017384886741638, 50.076834878558145), (20.017481446266174, 50.076735041094594), (20.01759946346283, 50.07653880823274), (20.017658472061157, 50.07636323078086), (20.017749667167664, 50.076335689161446), (20.01784086227417, 50.076284048582394), (20.017915964126587, 50.076208308965846), (20.017953515052795, 50.07616355368164), (20.017996430397034, 50.07607748571), (20.018023252487183, 50.0759879748556), (20.018007159233093, 50.07589157836398), (20.017974972724915, 50.07583305182809), (20.017937421798706, 50.075808952645495), (20.01785159111023, 50.07577108247693)]",35.0,0.0,2026-03-05 09:00:00,0.9
Traffic flow_a75539a239673dea878d311d6f6e4a5e39d51938,"[(20.015990138053894, 50.07410992974377), (20.016011595726013, 50.07411165117534), (20.01713275909424, 50.074239036941016), (20.018543601036072, 50.074352650987045), (20.01861870288849, 50.074366422368264), (20.018693804740906, 50.0743905222759), (20.018747448921204, 50.07441462217141), (20.018784999847412, 50.074438722054815), (20.01881182193756, 50.074469707601395), (20.01882791519165, 50.074500693127945), (20.01883327960968, 50.07457987827151), (20.01882791519165, 50.074648734811774)]",35.0,0.0,2026-03-05 09:00:00,0.9
Traffic flow_7a87d2c4a443346326e4e345b8c6450add4b5590,"[(20.029154419898987, 50.077351275913166), (20.02911150455475, 50.07745111209355), (20.029009580612183, 50.07782979916383), (20.028923749923706, 50.07806733770866), (20.028757452964783, 50.078342743243894), (20.028489232063293, 50.07866978526219), (20.02818077802658, 50.07900026756182)]",35.0,0.0,2026-03-05 09:00:00,0.9
Traffic flow_390c7c0df8960dc708c4e8214eb0d1f4567eb9dd,"[(20.01785159111023, 50.07577108247693), (20.017948150634766, 50.07575731149913), (20.018017888069153, 50.07572976953166), (20.018039345741272, 50.075709113045676), (20.018146634101868, 50.075457791753415), (20.018221735954285, 50.07540270745857), (20.01836657524109, 50.075264996444574), (20.018672347068787, 50.0750067872273), (20.018903017044067, 50.07483120416531), (20.019278526306152, 50.0746521776362), (20.019718408584595, 50.07440773648822), (20.02082347869873, 50.07382589268619), (20.021021962165833, 50.07371916317511), (20.021182894706726, 50.0736193192239), (20.021488666534424, 50.07343684525865), (20.02231478691101, 50.072930734589114), (20.02355933189392, 50.072290342004806), (20.024192333221436, 50.07195292741819), (20.0253564119339, 50.0713641677091), (20.025737285614014, 50.0711541405666), (20.026466846466064, 50.07073752662757), (20.0266170501709, 50.07062734712944), (20.026708245277405, 50.070537826100825)]",40.0,0.0,2026-03-05 09:00:00,0.9
Traffic flow_be6019083ea5f75c8e22e3b56439ecad2dfcdd7c,"[(20.019262433052063, 50.074221822668136), (20.01859188079834, 50.07419083696137), (20.01660168170929, 50.07402557952048), (20.016295909881592, 50.07400147942943), (20.01606523990631, 50.0739739364534), (20.015990138053894, 50.073967050706926)]",40.0,0.0,2026-03-05 09:00:00,0.9
Traffic flow_dd85206c97649c84cc1e0391806694dc423f335a,"[(20.026257634162903, 50.070537826100825), (20.026225447654724, 50.07057914351941), (20.026161074638367, 50.07062046090241), (20.025957226753235, 50.07076162835904), (20.025764107704163, 50.07089935230649), (20.024948716163635, 50.07132973709304), (20.02409040927887, 50.0718048774114), (20.02330720424652, 50.07221803907896), (20.022287964820862, 50.072779244642504), (20.020973682403564, 50.073488488904175), (20.02081274986267, 50.073578004424654), (20.0195574760437, 50.074235594086936), (20.01882791519165, 50.074648734811774)]",45.0,0.0,2026-03-05 09:00:00,0.9
Traffic flow_2436c4d2ff6bc6515b6c774693d1d600199cde2b,"[(20.017749667167664, 50.076335689161446), (20.017921328544617, 50.07638044428496), (20.018012523651123, 50.076407985878674), (20.01985251903534, 50.07641142857678), (20.02058207988739, 50.07645962632424), (20.021665692329407, 50.07656979242223), (20.025249123573303, 50.076962257089136), (20.02682626247406, 50.07712061911524), (20.029154419898987, 50.077351275913166)]",45.0,0.0,2026-03-05 09:00:00,0.9
Traffic flow_edf830a86c99e0d9768ff159d1a5d368185d26b7,"[(20.019434094429016, 50.07121955895552), (20.019407272338867, 50.07102674660575)]",5.0,0.0,2026-03-05 09:00:00,0.9
Traffic flow_0210a21a59ad9c28a51940b10484e486235c5fca,"[(20.019407272338867, 50.07102674660575), (20.019434094429016, 50.07121955895552)]",15.0,0.0,2026-03-05 09:00:00,0.9
